tweet,tweet_tokenized
"Presentación del Plan País en Chacao.  Junto a @AngelAlvaradoR , @pedro_mendez_d y @diegopadronb   https://t.co/mEccJu89RR","['presentación', 'plan', 'país', 'chacao', 'junto', 'angelalvarador', 'pedro', 'mendez', 'diegopadronb']"
"Vecinos de Chacao protestando por la falta de agua, el muncipio tiene 4 semanas sin una gota y no hay ninguna respuesta de Hidrocapital!  Seguiremos en las calles!  https://t.co/dX4O7J9SwE","['vecinos', 'chacao', 'protestando', 'falta', 'agua', 'muncipio', 'semanas', 'gota', 'ninguna', 'respuesta', 'hidrocapital', 'seguiremos', 'calles']"
Vecino de Chacao! Nos vemos en la Plaza Bolívar de nuestro municipio para recibir a nuestro presidente @jguaido!  Corre la voz!,"['vecino', 'chacao', 'vemos', 'plaza', 'bolívar', 'municipio', 'recibir', 'presidente', 'jguaido', 'corre', 'voz']"
Los venezolanos merecemos servicios públicos de calidad. Tenemos que seguir en las calles exigiendo nuestros derechos.  https://t.co/lJnW7bwfbB,"['venezolanos', 'merecemos', 'servicios', 'públicos', 'calidad', 'seguir', 'calles', 'exigiendo', 'derechos']"
Desde que se creó el ministerio de aguas no ha habido ni una mejora en el servicio de agua. Puros parches que no resuelven la grave crisis que vivimos.  https://t.co/x1h0shxV2I,"['creó', 'ministerio', 'aguas', 'mejora', 'servicio', 'agua', 'puros', 'parches', 'resuelven', 'grave', 'crisis', 'vivimos']"
"En Chacao, ya son más de 15 días en la que nuestros vecinos están secos. Ni una sola gota de agua en la mayoría del municipio.  https://t.co/R5H4ycn92m","['chacao', 'días', 'vecinos', 'secos', 'sola', 'gota', 'agua', 'mayoría', 'municipio']"
"En Caracas, según información del @MonitorCiudad_ , más del 3 de cada 10 caraqueños no recibe agua ni una vez a la semana  https://t.co/je6WpzoIFv","['caracas', 'según', 'información', 'monitorciudad', 'cada', 'caraqueños', 'recibe', 'agua', 'vez', 'semana']"
Esta mañana junto al 1er Vicepresidente de la Asamblea Nacional @JuanPGuanipa denunciando en la sede del Ministerio de Aguas por la grave Crisis que vivimos todos los venezolanos.  https://t.co/ELZ2CfiOWa,"['mañana', 'junto', 'er', 'vicepresidente', 'asamblea', 'nacional', 'juanpguanipa', 'denunciando', 'sede', 'ministerio', 'aguas', 'grave', 'crisis', 'vivimos', 'venezolanos']"
"Primero Justicia es Alban, Requesens, Capriles, Borges, Ocariz, Guanipa y toda su militancia que  sale a la calle a recuperar la democracia.   Hoy más que nunca tenemos que seguir luchando donde están los problemas de los venezolanos. Ahí es donde está la política, no en el TSJ.  https://t.co/bUDkH5YLpZ","['primero', 'justicia', 'alban', 'requesens', 'capriles', 'borges', 'ocariz', 'guanipa', 'toda', 'militancia', 'sale', 'calle', 'recuperar', 'democracia', 'hoy', 'nunca', 'seguir', 'luchando', 'problemas', 'venezolanos', 'ahí', 'política', 'tsj']"
"Desde Primero Justicia Chacao rechazamos los ataques a nuestro partido.  Primero Justicia es Juan Requesens, Fernando Alban y toda su militancia que día a día sale a las calles a luchar por nuestra democracia.  https://t.co/v6p7ZtfSIu","['primero', 'justicia', 'chacao', 'rechazamos', 'ataques', 'partido', 'primero', 'justicia', 'juan', 'requesens', 'fernando', 'alban', 'toda', 'militancia', 'día', 'día', 'sale', 'calles', 'luchar', 'democracia']"
¡Vecino de Chacao!  Nos vemos mañana a las 6pm en la Plaza Los Palos Grandes. ¡Acompañemos a nuestros diputados y a nuestra Asamblea Nacional!  https://t.co/FbigUDoBjv,"['¡vecino', 'chacao', 'vemos', 'mañana', 'pm', 'plaza', 'palos', 'grandes', '¡acompañemos', 'diputados', 'asamblea', 'nacional']"
Atentos a esta información.  https://t.co/foyQcjOMhW,"['atentos', 'información']"
Anuncian la liberación de nuestro vecino y funcionario de la alcaldía de Chacao Emilio Boulanger. Desde Mayo del 2019 se encuentra privado de libertad.  Esperemos que se concrete la liberación de alguien que nunca debió estar preso.,"['anuncian', 'liberación', 'vecino', 'funcionario', 'alcaldía', 'chacao', 'emilio', 'boulanger', 'mayo', 'encuentra', 'privado', 'libertad', 'esperemos', 'concrete', 'liberación', 'alguien', 'nunca', 'debió', 'preso']"
Que papelón el que están haciendo estos 5. La fracción del CLAP.  Que la historia los recuerde como lo que son: Unos arrastrados.  https://t.co/XOYkosS2uJ,"['papelón', 'haciendo', 'fracción', 'clap', 'historia', 'recuerde', 'arrastrados']"
"Sin luz en la parte norte y centro de nuestro municipio (Altamira, La Castellana y Los Palos Grandes).  A Chacao le tocan unas navidades sin luz y sin agua.","['luz', 'parte', 'norte', 'centro', 'municipio', 'altamira', 'castellana', 'palos', 'grandes', 'chacao', 'tocan', 'unas', 'navidades', 'luz', 'agua']"
Un orgullo para Chacao y Venezuela.  Nuestra tradición de los Palmeros de Chacao es declarada por la UNESCO como patrimonio cultural de la humanidad.  Que viva nuestra tierra y sus tradiciones.  https://t.co/uA4XxtiWNk,"['orgullo', 'chacao', 'venezuela', 'tradición', 'palmeros', 'chacao', 'declarada', 'unesco', 'patrimonio', 'cultural', 'humanidad', 'viva', 'tierra', 'tradiciones']"
Esta mañana compartimos junto a varios líderes vecinales de Chacao. Son muchos los retos que tenemos para este 2020 y unidos vamos a seguir luchando por recuperar nuestro país.  https://t.co/w8fdFWojCv,"['mañana', 'compartimos', 'junto', 'varios', 'líderes', 'vecinales', 'chacao', 'retos', 'unidos', 'vamos', 'seguir', 'luchando', 'recuperar', 'país']"
Con la consulta en Miranda pretenden quitarle recursos a la policia del estado Miranda para dárselo a las comunas.  #HectorFraudeRodriguez  https://t.co/dVetxpO3Iu,"['consulta', 'miranda', 'pretenden', 'quitarle', 'recursos', 'policia', 'miranda', 'dárselo', 'comunas', 'hectorfrauderodriguez']"
"Tanto la consulta de Hector Rodríguez en Miranda, como el censo de Maduro, tienen un fin electoral.  Para diseñar los circuitos electorales a su conveniencia y aceitar su maquinaria.  En eso se gastan los recursos de todos los Venezolanos.  https://t.co/oa4IMd6NkU","['consulta', 'hector', 'rodríguez', 'miranda', 'censo', 'maduro', 'fin', 'electoral', 'diseñar', 'circuitos', 'electorales', 'conveniencia', 'aceitar', 'maquinaria', 'gastan', 'recursos', 'venezolanos']"
Desde Primero Justicia rechazamos el proceso de consulta que pretende hacer Hector Rodríguez en Miranda.   Donde busca quitarle recursos a la policia de Miranda y dárselos a los militantes del PSUV a través las comunas.  https://t.co/Gc7hfL3USI,"['primero', 'justicia', 'rechazamos', 'proceso', 'consulta', 'pretende', 'hacer', 'hector', 'rodríguez', 'miranda', 'busca', 'quitarle', 'recursos', 'policia', 'miranda', 'dárselos', 'militantes', 'psuv', 'través', 'comunas']"
"@acosan47 Gracias profe, un fuerte abrazo!","['acosan', 'gracias', 'profe', 'fuerte', 'abrazo']"
"Agradecido con todas las personas que votaron por mi como líder juvenil del 2019.  Este reconocimiento se lo quiero dedicar a mi abuelo, que el jueves dejó de estar con nosotros.  Eo, eres mi referencia. Siempre te voy a tener en mi corazón. Te quiero y te voy a extrañar mucho.  https://t.co/SCP4N2CnOu","['agradecido', 'todas', 'personas', 'votaron', 'líder', 'juvenil', 'reconocimiento', 'quiero', 'dedicar', 'abuelo', 'jueves', 'dejó', 'eo', 'referencia', 'siempre', 'voy', 'tener', 'corazón', 'quiero', 'voy', 'extrañar']"
La organización @MasCiudadanos_ me postuló como líder juvenil del año.  Ayúdame con tu voto!   Aquí en link:  https://t.co/dicABlLUUK  https://t.co/f8DAgs8Mtl,"['organización', 'masciudadanos', 'postuló', 'líder', 'juvenil', 'año', 'ayúdame', 'voto', 'aquí', 'link']"
"Hoy, mañana, y los días que sean necesarios hasta recuperar a Venezuela.  https://t.co/Fohc4zHhfG","['hoy', 'mañana', 'días', 'necesarios', 'recuperar', 'venezuela']"
Así amanece la Av. Libertador este miércoles 13.  Todos a la calle este 16 de Noviembre.  #16NDependeDeTodos  https://t.co/ZYcinjDQ4D,"['así', 'amanece', 'av', 'libertador', 'miércoles', 'calle', 'noviembre', 'ndependedetodos']"
¡Vecino de Chacao! Nos vemos este sábado 16 de Noviembre a las 10AM en la Plaza Altamira.  Este país nos pertenece y vamos a cambiarlo juntos. #16NDependeDeTodos,"['¡vecino', 'chacao', 'vemos', 'sábado', 'noviembre', 'am', 'plaza', 'altamira', 'país', 'pertenece', 'vamos', 'cambiarlo', 'juntos', 'ndependedetodos']"
Este 16 de Noviembre nos vemos en la calle.  https://t.co/Zq0piG3PDP,"['noviembre', 'vemos', 'calle']"
El próximo Vicepresidente de España.  Que decepción.  @Pablo_Iglesias_  https://t.co/yq6KQKTLUC,"['próximo', 'vicepresidente', 'españa', 'decepción', 'pablo', 'iglesias']"
Mi parte favorita del trabajo político es el de hormiguita.  #ALaCalle16N  https://t.co/B6sfD56ZXR,"['parte', 'favorita', 'trabajo', 'político', 'hormiguita', 'alacalle']"
"Recorriendo la Plaza Los Palos Grandes junto al doctor Requesens, papá de nuestro diputado @juanrequesens.  Como le dijo a los vecinos “Si Juan está fuerte y con esperanza, nosotros tenemos que seguir luchando”.  https://t.co/ymoiXB0lJv","['recorriendo', 'plaza', 'palos', 'grandes', 'junto', 'doctor', 'requesens', 'papá', 'diputado', 'juanrequesens', 'dijo', 'vecinos', 'si', 'juan', 'fuerte', 'esperanza', 'seguir', 'luchando”']"
"Ayer como Hector Rodríguez se dio una vuelta por el casco de Chacao, mandaron agua.  Pero apenas se acabo su show, volvemos a al calvario que semana a semana viven nuestros vecinos.","['ayer', 'hector', 'rodríguez', 'dio', 'vuelta', 'casco', 'chacao', 'mandaron', 'agua', 'apenas', 'acabo', 'show', 'volvemos', 'calvario', 'semana', 'semana', 'viven', 'vecinos']"
"Casi todo Chacao pasó 3 semanas sin agua, ayer empezó a llegar y esta mañana ya cortaron el suministro. No alcanzó ni para llenar los tanques.  Estamos hartos de esta burla y de mendigar lo que es un derecho humano.","['casi', 'chacao', 'pasó', 'semanas', 'agua', 'ayer', 'empezó', 'llegar', 'mañana', 'cortaron', 'suministro', 'alcanzó', 'llenar', 'tanques', 'hartos', 'burla', 'mendigar', 'derecho', 'humano']"
"@ValeriaFarresR @LedVarela Que honor que me menciones aquí Valeria, un fuerte abrazo!!","['valeriafarresr', 'ledvarela', 'honor', 'menciones', 'aquí', 'valeria', 'fuerte', 'abrazo']"
"Viendo a nuestros hermanos de Argentina, Uruguay y Colombia votar con tranquilidad hoy, solo puedo pensar una cosa: ¡Que envidia!","['viendo', 'hermanos', 'argentina', 'uruguay', 'colombia', 'votar', 'tranquilidad', 'hoy', 'solo', 'puedo', 'pensar', 'cosa', '¡que', 'envidia']"
Hoy cumple 49 años mi querida @unimet. Agradezco por cada compañero y profesor con los que he compartido.  La universidad venezolana es sinónimo de lucha por la democracia y estoy orgulloso de ser parte de ella.  https://t.co/pe4zolcotQ,"['hoy', 'cumple', 'años', 'querida', 'unimet', 'agradezco', 'cada', 'compañero', 'profesor', 'compartido', 'universidad', 'venezolana', 'sinónimo', 'lucha', 'democracia', 'orgulloso', 'ser', 'parte']"
@AndresB2917 @JuanPGuanipa @ElimarDiazG @Pr1meroJusticia Eso muestra tu gran criterio.  Saludos.,"['andresb', 'juanpguanipa', 'elimardiazg', 'pr', 'merojusticia', 'muestra', 'gran', 'criterio', 'saludos']"
"@AndresB2917 @JuanPGuanipa @ElimarDiazG @Pr1meroJusticia No soy ni socialista, ni cómplice. Por qué me llamas así? Tú me conoces o atacar es simplemente una línea de tú partido?","['andresb', 'juanpguanipa', 'elimardiazg', 'pr', 'merojusticia', 'socialista', 'cómplice', 'llamas', 'así', 'conoces', 'atacar', 'simplemente', 'línea', 'partido']"
"Maduro le tiene miedo a los venezolanos protestando, por eso ataca a @JuanPGuanipa.  Mañana en la esquina Plomer de Chacao, a las 5:30pm, estaremos conversando con la diputada por el Zulia @ElimarDiazG sobre la crisis en el Zulia y la convocatoria del 24.  @Pr1meroJusticia  https://t.co/mfWAQC3jcx","['maduro', 'miedo', 'venezolanos', 'protestando', 'ataca', 'juanpguanipa', 'mañana', 'esquina', 'plomer', 'chacao', 'pm', 'conversando', 'diputada', 'zulia', 'elimardiazg', 'crisis', 'zulia', 'convocatoria', 'pr', 'merojusticia']"
En Chacao vivimos una crisis profunda de servicios públicos. Pero no se compara a la dura situación que vive hoy el Zulia.  Nos vemos el miércoles junto a la diputada @ElimarDiazG en el casco de Chacao!  https://t.co/NmYIjz2hHA,"['chacao', 'vivimos', 'crisis', 'profunda', 'servicios', 'públicos', 'compara', 'dura', 'situación', 'vive', 'hoy', 'zulia', 'vemos', 'miércoles', 'junto', 'diputada', 'elimardiazg', 'casco', 'chacao']"
"Esta sábado visitamos La Cruz.  En los momentos más difíciles, seguimos recorriendo nuestros sectores y escuchando a nuestros vecinos.  @ChacaoPJ  #PrimeroEstaChacao  https://t.co/uIgKtfIsa0","['sábado', 'visitamos', 'cruz', 'momentos', 'difíciles', 'seguimos', 'recorriendo', 'sectores', 'escuchando', 'vecinos', 'chacaopj', 'primeroestachacao']"
Que vergüenza.,['vergüenza']
"¡QUE BOLAS TIENE STALIN!  Ya que tengo tu atención, aquí una noticia de algo que de verdad nos afecta a los venezolanos.  Están saqueando nuestro país y nosotros pendientes de otra cosa.   https://t.co/Eos49RvbL3","['¡que', 'bolas', 'stalin', 'atención', 'aquí', 'noticia', 'verdad', 'afecta', 'venezolanos', 'saqueando', 'país', 'pendientes', 'cosa']"
Agradecido con @Punto_deCorte y @johanalvarezr por la entrevista de hoy. Aquí les dejo la reseña.    https://t.co/l7sccEWWES,"['agradecido', 'punto', 'decorte', 'johanalvarezr', 'entrevista', 'hoy', 'aquí', 'dejo', 'reseña']"
"Vecinos del municipio Chacao protestando por la falta de agua.  Lo de Hidrocapital es una burla, puras excusas y nada de agua! #VzlaEnProtesta  https://t.co/bIOEed1ZHP","['vecinos', 'municipio', 'chacao', 'protestando', 'falta', 'agua', 'hidrocapital', 'burla', 'puras', 'excusas', 'agua', 'vzlaenprotesta']"
Los vecinos de Chacao volvimos a para protestar por la falta de agua en nuestro municipio.  Seguiremos en las calles hasta que se restituya el servicio!  #ChacaoSinAgua  https://t.co/mCuypBS6gP,"['vecinos', 'chacao', 'volvimos', 'protestar', 'falta', 'agua', 'municipio', 'seguiremos', 'calles', 'restituya', 'servicio', 'chacaosinagua']"
"Mientras Hidrocapital tuitea que Chacao tiene agua, esta es la realidad.  Decenas de vecinos cargando agua porque tienen semanas sin una gota! Basta de mentiras!  https://t.co/2HLh88XykT","['mientras', 'hidrocapital', 'tuitea', 'chacao', 'agua', 'realidad', 'decenas', 'vecinos', 'cargando', 'agua', 'semanas', 'gota', 'basta', 'mentiras']"
"Un honor recibir a nuestro presidente @jguaido en el mercado de Chacao.  En el momento más duro que viven nuestros vecinos, es importante que sepan que tienen a un líder que lucha día a día por el cambio en Venezuela.  https://t.co/92K6xeTYht","['honor', 'recibir', 'presidente', 'jguaido', 'mercado', 'chacao', 'momento', 'duro', 'viven', 'vecinos', 'importante', 'sepan', 'líder', 'lucha', 'día', 'día', 'cambio', 'venezuela']"
"Esta semana he leído sobre la disolución del parlamento en Perú y las protestas y estado de excepción  en Ecuador.  Tenemos que sacar a Maduro para que nuestros hermanos puedan volver a su tierra. Ningún país es perfecto, pero este es el suyo.","['semana', 'leído', 'disolución', 'parlamento', 'perú', 'protestas', 'excepción', 'ecuador', 'sacar', 'maduro', 'hermanos', 'puedan', 'volver', 'tierra', 'ningún', 'país', 'perfecto']"
"Ojalá en el último bloque del #DebatePresidencialUy se toque el tema de Venezuela, y la postura del Frente Amplio tan condescendiente con Maduro.","['ojalá', 'último', 'bloque', 'debatepresidencialuy', 'toque', 'tema', 'venezuela', 'postura', 'frente', 'amplio', 'tan', 'condescendiente', 'maduro']"
Muy buena primera intervención de @LuisLacallePou en el #DebatePresidencialUy. Como venezolano estoy del lado del partido en Uruguay que siempre ha defendido nuestra causa. Vamos @PNACIONAL!!  https://t.co/Iw0dVOMzs6,"['buena', 'primera', 'intervención', 'luislacallepou', 'debatepresidencialuy', 'venezolano', 'lado', 'partido', 'uruguay', 'siempre', 'defendido', 'causa', 'vamos', 'pnacional']"
Desde Primero Justicia habilitamos un correo electrónico para recibir las denuncias sobre el censo: Primeromicasa2019@gmail.com  ¡Ayúdanos a difundirlo!  #PrimeroMiCasa,"['primero', 'justicia', 'habilitamos', 'correo', 'electrónico', 'recibir', 'denuncias', 'censo', 'primeromicasa', 'gmail', 'com', '¡ayúdanos', 'difundirlo', 'primeromicasa']"
"Hace semanas el ministro de Maduro propuso un censo pirata, donde milicianos, militantes de Somos Venezuela y el Poder Popular van a ir casa por casa amedrentando a los venezolanos.  Los ciudadanos rechazamos esto contundentemente. #PrimeroMiCasa","['hace', 'semanas', 'ministro', 'maduro', 'propuso', 'censo', 'pirata', 'milicianos', 'militantes', 'venezuela', 'poder', 'popular', 'van', 'ir', 'casa', 'casa', 'amedrentando', 'venezolanos', 'ciudadanos', 'rechazamos', 'contundentemente', 'primeromicasa']"
"Vecinos, mañana nos vemos a las 5pm en la esquina Plomer de Chacao. Para organizarnos y decir contundentemente NO al censo.  https://t.co/jhJt8DfK9y","['vecinos', 'mañana', 'vemos', 'pm', 'esquina', 'plomer', 'chacao', 'organizarnos', 'decir', 'contundentemente', 'censo']"
"Hoy desde @Pr1meroJusticia rechazamos el censo de Maduro.  Llamamos a los venezolanos a NO cooperar, a NO abrir la puerta y NO dar información privada.  https://t.co/ZhJIje12uO","['hoy', 'pr', 'merojusticia', 'rechazamos', 'censo', 'maduro', 'llamamos', 'venezolanos', 'cooperar', 'abrir', 'puerta', 'dar', 'información', 'privada']"
"Ahogar a los colegios con la falta de presupuesto, mantenimiento y servicios públicos es una marca del “Hecho en Socialismo”  Quieren cada día a una población menos crítica.  #EnMirandaDestruyeronLaEducación","['ahogar', 'colegios', 'falta', 'presupuesto', 'mantenimiento', 'servicios', 'públicos', 'marca', 'hecho', 'socialismo”', 'quieren', 'cada', 'día', 'población', 'menos', 'crítica', 'enmirandadestruyeronlaeducación']"
En los colegios públicos los maestros no ganan ni 2 cartones de huevo al mes.  ¿Como vive un profesor con ese sueldo de hambre?  #EnMirandaDestruyeronLaEducacion,"['colegios', 'públicos', 'maestros', 'ganan', 'cartones', 'huevo', 'mes', '¿como', 'vive', 'profesor', 'sueldo', 'hambre', 'enmirandadestruyeronlaeducacion']"
Conversatorio en Los Palos Grandes “¿Cómo afecta el TIAR en Venezuela?” junto al politólogo @romuloricardor.  https://t.co/kQ2FYkTocs,"['conversatorio', 'palos', 'grandes', '¿cómo', 'afecta', 'tiar', 'venezuela', 'junto', 'politólogo', 'romuloricardor']"
Ya van casi 2 semanas donde partes de El Rosal no tienen electricidad. Solo la “racionan” en las noches.  No podemos ser indiferentes ante esta grave situación que viven nuestros vecinos.  #ChacaoSinLuz,"['van', 'casi', 'semanas', 'partes', 'rosal', 'electricidad', 'solo', 'racionan”', 'noches', 'podemos', 'ser', 'indiferentes', 'grave', 'situación', 'viven', 'vecinos', 'chacaosinluz']"
.@ElPitazoTV “Dirigentes vecinales de Chacao denuncias fallas en el servicial de Luz y agua”  https://t.co/RaWm1BC7Mi,"['elpitazotv', 'dirigentes', 'vecinales', 'chacao', 'denuncias', 'fallas', 'servicial', 'luz', 'agua”']"
"@cdv83 @Luiskparada Hola hermano, vivo desde los 7 años en Chacao, pero mi papá vive en Sucre, me imagino que por eso tu confusión.","['cdv', 'luiskparada', 'hola', 'hermano', 'vivo', 'años', 'chacao', 'papá', 'vive', 'sucre', 'imagino', 'confusión']"
"@SomosTuVozV @Pr1meroJusticia @RedesFernanda @rojasperezm Hola! El nombre es Daniel Godoy, si pueden hacer el cambio.","['somostuvozv', 'pr', 'merojusticia', 'redesfernanda', 'rojasperezm', 'hola', 'nombre', 'daniel', 'godoy', 'si', 'pueden', 'hacer', 'cambio']"
El problema es el mismo: Van 20 años en los que no se invierte un Bolívar en mantenimiento y los sistemas se desmoronan. Los vecinos exigimos servicios públicos de calidad!,"['problema', 'mismo', 'van', 'años', 'invierte', 'bolívar', 'mantenimiento', 'sistemas', 'desmoronan', 'vecinos', 'exigimos', 'servicios', 'públicos', 'calidad']"
No podemos dejar que Corpoelec se convierta en el nuevo Hidrocapital.  Llevamos toda la semana con apagones constantes en nuestro municipio Chacao y no nos podemos acostumbrar!  #ChacaoSinAgua #ChacaoSinLuz  https://t.co/XmIMGN6akV,"['podemos', 'dejar', 'corpoelec', 'convierta', 'nuevo', 'hidrocapital', 'llevamos', 'toda', 'semana', 'apagones', 'constantes', 'municipio', 'chacao', 'podemos', 'acostumbrar', 'chacaosinagua', 'chacaosinluz']"
"Mañana tenemos que volver a salir a la calle, denunciemos la grave crisis de servicios públicos que vivimos en el municipio!  https://t.co/r3KEfmgpg9","['mañana', 'volver', 'salir', 'calle', 'denunciemos', 'grave', 'crisis', 'servicios', 'públicos', 'vivimos', 'municipio']"
"Desde el domingo en Chacao tenemos apagones todos los días, y cuando no hay luz tampoco hay agua.  El Rosal y Los Palos Grandes han sido las zonas más afectadas.  #ChacaoSinLuz #ChacaoSinAgua","['domingo', 'chacao', 'apagones', 'días', 'luz', 'tampoco', 'agua', 'rosal', 'palos', 'grandes', 'sido', 'zonas', 'afectadas', 'chacaosinluz', 'chacaosinagua']"
Mientras tuiteamos #ChacaoSinLuz volvió la luz en una parte de El Rosal y se fue en Bello Campo.  Un sistema eléctrico donde no se ha invertido un Bolívar en 20años. Esta es la consecuencia.,"['mientras', 'tuiteamos', 'chacaosinluz', 'volvió', 'luz', 'parte', 'rosal', 'bello', 'campo', 'sistema', 'eléctrico', 'invertido', 'bolívar', 'años', 'consecuencia']"
#ChacaoSinLuz,['chacaosinluz']
Parte de nuestro municipio parado por culpa de Corpoelec. #ChacaoSinLuz,"['parte', 'municipio', 'parado', 'culpa', 'corpoelec', 'chacaosinluz']"
"No podemos permitir que la luz se convierta en un problema como el del agua, donde la racionan como les da la gana!  #ChacaoSinLuz","['podemos', 'permitir', 'luz', 'convierta', 'problema', 'agua', 'racionan', 'da', 'gana', 'chacaosinluz']"
Testimonio de lo que sucede cuando está #ChacaoSinLuz,"['testimonio', 'sucede', 'chacaosinluz']"
"Tenemos que seguir en la calle protestando, nos vemos este viernes a las 4pm en La Plaza Los Palos Grandes para protestar por los servicios públicos en nuestro municipio.  #ChacaoSinLuz","['seguir', 'calle', 'protestando', 'vemos', 'viernes', 'pm', 'plaza', 'palos', 'grandes', 'protestar', 'servicios', 'públicos', 'municipio', 'chacaosinluz']"
"El Rosal, El Bosque, La Castellana, Los Palos Grandes, Bello Campo y otras zonas de Chacao han sufrido apagones esta semana.  #ChacaoSinLuz","['rosal', 'bosque', 'castellana', 'palos', 'grandes', 'bello', 'campo', 'zonas', 'chacao', 'sufrido', 'apagones', 'semana', 'chacaosinluz']"
"En Chacao tenemos graves problemas con el agua y ahora también se le suman los apagones, que han sido constantes durante meses pero esta semana ha sido terrible.  #ChacaoSinLuz","['chacao', 'graves', 'problemas', 'agua', 'ahora', 'suman', 'apagones', 'sido', 'constantes', 'meses', 'semana', 'sido', 'terrible', 'chacaosinluz']"
"Cuando Chacao no tiene luz, tampoco tiene agua. Es un calvario lo que viven nuestros vecinos por la falta de servicios públicos.  #ChacaoSinLuz","['chacao', 'luz', 'tampoco', 'agua', 'calvario', 'viven', 'vecinos', 'falta', 'servicios', 'públicos', 'chacaosinluz']"
"Los apagones no sólo afectan a nuestros vecinos, si no a los comerciantes y todas las personas que pasan por Chacao. Es una burla por parte de Corpoelec!  #ChacaoSinLuz","['apagones', 'sólo', 'afectan', 'vecinos', 'si', 'comerciantes', 'todas', 'personas', 'pasan', 'chacao', 'burla', 'parte', 'corpoelec', 'chacaosinluz']"
"En Chacao persisten los apagones, en zonas como El Rosal ya tienen 72 horas sin luz.  #ChacaoSinLuz","['chacao', 'persisten', 'apagones', 'zonas', 'rosal', 'horas', 'luz', 'chacaosinluz']"
Vecinos de Chacao reportan fallas de luz en La Castellana.  ¿Alguna otra zona sin electricidad en el municipio?,"['vecinos', 'chacao', 'reportan', 'fallas', 'luz', 'castellana', '¿alguna', 'zona', 'electricidad', 'municipio']"
"Denuncian vecinos de Los Palos Grandes que hay zonas sin luz. Ya es una rutina para nuestros vecinos estar sin electricidad, esto es responsabilidad de la corrupción e incompetencia de CORPOELEC.","['denuncian', 'vecinos', 'palos', 'grandes', 'zonas', 'luz', 'rutina', 'vecinos', 'electricidad', 'responsabilidad', 'corrupción', 'incompetencia', 'corpoelec']"
¿Cuántos botes de agua no vemos todos los días en Chacao? Esa es agua que no llega a nuestras casas y que se desperdicia por culpa de Hidrocapital #ChacaoSinAgua  https://t.co/JXX4weom85,"['¿cuántos', 'botes', 'agua', 'vemos', 'días', 'chacao', 'agua', 'llega', 'casas', 'desperdicia', 'culpa', 'hidrocapital', 'chacaosinagua']"
El 90% del municipio Chacao tiene más de 3 semanas sin agua. Esto es una situación que se ha repetido desde hace años e Hidrocapital no hace nada al respecto.  #ChacaoSinAgua  https://t.co/hdNgcqXetV,"['municipio', 'chacao', 'semanas', 'agua', 'situación', 'repetido', 'hace', 'años', 'hidrocapital', 'hace', 'respecto', 'chacaosinagua']"
Los vecinos hemos protestado numerosas veces en nuestro municipio y en la sede de Hidrocapital y la respuesta siempre ha sido una burla para nosotros.  #ChacaoSinAgua  https://t.co/LJ3z1UYJGk,"['vecinos', 'protestado', 'numerosas', 'veces', 'municipio', 'sede', 'hidrocapital', 'respuesta', 'siempre', 'sido', 'burla', 'chacaosinagua']"
"En Chacao vivimos un calvario por culpa de Hidrocapital, ya son más de 4 semanas que tenemos sin agua.  #ChacaoSinAgua  https://t.co/NxNj0F50w4","['chacao', 'vivimos', 'calvario', 'culpa', 'hidrocapital', 'semanas', 'agua', 'chacaosinagua']"
"@cnve24 Hola! Gracias por cubrirnos hoy, pero milito en el partido Primero Justicia, no se si habrá manera de cambiarlo. Saludos!","['cnve', 'hola', 'gracias', 'cubrirnos', 'hoy', 'milito', 'partido', 'primero', 'justicia', 'si', 'manera', 'cambiarlo', 'saludos']"
Los vecinos de Chacao vamos a protestar por las 3 semanas que tenemos sin agua en nuestro municipio. Mañana a las 4pm en la Av. Uslar Pietri!  https://t.co/pFR78BWASm,"['vecinos', 'chacao', 'vamos', 'protestar', 'semanas', 'agua', 'municipio', 'mañana', 'pm', 'av', 'uslar', 'pietri']"
La solución a la crisis del agua es una: El cambio del sistema político. Con Maduro no hay posibilidad de tener servicios públicos de calidad.  Sigamos en nuestra lucha por el país que nos merecemos.  https://t.co/Sr2YlNqgTd,"['solución', 'crisis', 'agua', 'cambio', 'sistema', 'político', 'maduro', 'posibilidad', 'tener', 'servicios', 'públicos', 'calidad', 'sigamos', 'lucha', 'país', 'merecemos']"
"Hoy recorrimos casa por casa nuestro sector El Pedregal, junto a los equipos de @ChacaoPJ y @vpchacao.  Seguimos organizando a nuestros vecinos para lograr el cambio político en Venezuela.  https://t.co/nU2Qwq0hc6","['hoy', 'recorrimos', 'casa', 'casa', 'sector', 'pedregal', 'junto', 'equipos', 'chacaopj', 'vpchacao', 'seguimos', 'organizando', 'vecinos', 'lograr', 'cambio', 'político', 'venezuela']"
Esta mañana recorriendo el mercado Los Palos Grandes junto a los equipos de @ChacaoPJ y @vpchacao.  Seguimos llevando el mensaje de nuestro presiente Juan Guaidó a nuestros vecinos.  https://t.co/GV2RiJfepM,"['mañana', 'recorriendo', 'mercado', 'palos', 'grandes', 'junto', 'equipos', 'chacaopj', 'vpchacao', 'seguimos', 'llevando', 'mensaje', 'presiente', 'juan', 'guaidó', 'vecinos']"
