tweet_translated_tokenized,sentiment,NB_Negativo,NB_Positivo,SVM_Negativo,SVM_Positivo,DF_Negativo,DF_Positivo,MaxEnt_Negativo,MaxEnt_Positivo
"['unfortunately', 'fact', 'necessary', 'competent', 'state', 'agencies', 'carry', 'exhaustive', 'investigation', 'happened', 'provide', 'comprehensive', 'support', 'relatives', 'deceased', 'make', 'public', 'official', 'report', 'happened']",Positivo,0.3355615376672888,0.6644384623327098,0.2761296910725909,0.7238703089274091,0.0,1.0,0.28663172565842754,0.7133682743415725
"['today', 'start', 'awareness', 'campaign', 'society', 'penitentiary', 'system', 'prison', 'pastille', 'small', 'portions', 'provide', 'society', 'understand', 'importance', 'prisons', 'relationship', 'get', 'know', 'little']",Negativo,0.3691988351495387,0.6308011648504626,0.5498082341500922,0.4501917658499077,1.0,0.0,0.3596555615490581,0.6403444384509419
"['finally', 'necessary', 'evaluate', 'state', 'public', 'powers', 'el', 'salvador', 'crime', 'prevention', 'really', 'efficient', 'able', 'stop', 'proliferation', 'gangs', 'invested', 'repression', 'prevention', 'greetings']",Negativo,0.4277159805759891,0.5722840194240122,0.4121399529487967,0.5878600470512033,0.0,1.0,0.32463950922792373,0.6753604907720763
"['must', 'always', 'take', 'care', 'legal', 'framework', 'el', 'salvador', 'country', 'principle', 'legality', 'protect', 'rule', 'law', 'executive', 'power', 'cannot', 'imposed', 'powers', 'legislative', 'judicial', 'go']",Positivo,0.29098906058928803,0.7090109394107097,0.3014635427883646,0.6985364572116353,0.0,1.0,0.2908837603563762,0.7091162396436238
"['cannot', 'agree', 'order', 'lethal', 'action', 'criminal', 'depending', 'gives', 'president', 'certain', 'country', 'political', 'liking', 'correct', 'dictator', 'go']",Negativo,0.2675361079320544,0.7324638920679457,0.2500387277618058,0.7499612722381941,0.0,1.0,0.27913647216883086,0.7208635278311691
"['maras', 'conduct', 'certainly', 'criminal', 'young', 'man', 'usa', 'takes', 'gun', 'kills', 'schoolmates', 'person', 'neighborhood', 'favela', 'among', 'popular', 'areas', 'commits', 'armed', 'robbery', 'continue']",Negativo,0.3228978157572603,0.6771021842427416,0.2776060164526832,0.7223939835473168,1.0,0.0,0.28554119926771604,0.714458800732284
"['opinion', 'regarding', 'situation', 'maras', 'criminal', 'organization', 'force', 'undoubtedly', 'hands', 'hands', 'powerful', 'groups', 'either', 'government', 'private']",Negativo,0.356270866154024,0.6437291338459763,0.32754029238104954,0.6724597076189504,1.0,0.0,0.2991685705084697,0.7008314294915303
"['ontiverosalonso', 'avhstiftung', 'ciggusal', 'edemetriocrespo', 'hlgatell', 'acadmexcienpen', 'dlop', 'uaemex', 'ocotsalamanca', 'jlgcolomer', 'iij', 'unach', 'comunica', 'unach', 'raising', 'awareness', 'society', 'regarding', 'objective', 'prisons', 'priority']",Negativo,0.4189821971047464,0.5810178028952526,0.3702211831907641,0.629778816809236,1.0,0.0,0.3144094843026696,0.6855905156973304
"['reuterslatam', 'criminal', 'law', 'subject', 'populist', 'strategies', 'searching', 'followers', 'trying', 'upload', 'polls', 'promoting', 'spirit', 'revenge', 'extremely', 'dangerous']",Negativo,0.3709645111630308,0.6290354888369708,0.3518751019383196,0.6481248980616803,1.0,0.0,0.3013929059674447,0.6986070940325553
"['hugo', 'juanborrelli', 'retrovisor', 'elio', 'gómez', 'grillo', 'father', 'penitentiary', 'venezuela', 'co', 'writer', 'article', 'crbv', 'prison', 'system', 'among', 'things']",Negativo,0.3414232158029229,0.6585767841970758,0.3482747711231991,0.6517252288768011,0.0,1.0,0.3067190088985895,0.6932809911014105
"['comparte', 'official', 'gazette', 'bolivarian', 'republic', 'venezuela', 'dated', 'december', 'extraordinary', 'sale', 'organic', 'penitentiary', 'code', 'published', 'establishes', 'rights', 'persons', 'deprived', 'liberty', 'article', 'part']",Positivo,0.21992402239161105,0.7800759776083874,0.1895901885637385,0.8104098114362615,0.0,1.0,0.2551349499741743,0.7448650500258257
"['nadacrece', 'canastasuy', 'congratulations']",Positivo,0.28934849980488114,0.7106515001951196,0.2815877152572864,0.7184122847427138,1.0,0.0,0.28769154696652877,0.7123084530334712
"['luiscarlos', 'new', 'bad', 'unfortunate', 'thing', 'sectors', 'society', 'educational', 'deficiencies', 'strengthens', 'fosters', 'criminal', 'culture', 'adolescents', 'young', 'people', 'velasqueztomas']",Negativo,0.38567114368532746,0.614328856314671,0.4329137610718757,0.5670862389281243,1.0,0.0,0.32386532353019204,0.676134676469808
"['joaquimboschgra', 'necessary', 'guarantee', 'methods', 'allow', 'optimizing', 'access', 'justice', 'cannot', 'seen', 'without', 'due', 'importance', 'directly', 'affected']",Positivo,0.33368381708804884,0.6663161829119508,0.3266234735078457,0.6733765264921543,0.0,1.0,0.3007794202784615,0.6992205797215385
"['edieq', 'poll']",Negativo,0.3337148292855732,0.6662851707144268,0.3381049228723699,0.6618950771276303,1.0,0.0,0.3034550234024713,0.6965449765975287
"['crime', 'prevention', 'must', 'priority', 'country', 'high', 'human', 'condition', 'real', 'option', 'reduce', 'crime', 'unfortunately', 'society', 'still', 'leans', 'towards', 'repressive', 'policy', 'crime', 'rather', 'preventive', 'one']",Negativo,0.4159149183059098,0.5840850816940896,0.5463392714897654,0.4536607285102346,0.0,1.0,0.3562758265298953,0.6437241734701047
"['venezuela', 'special', 'law', 'would', 'necessary', 'face', 'covid', 'prisons', 'judges', 'prosecutors', 'advocates', 'job', 'would', 'help', 'lot', 'perhaps', 'time', 'come', 'break', 'old', 'mentality', 'excessive', 'use', 'deprivation', 'liberty', 'ddhh']",Positivo,0.3748852551084044,0.6251147448915942,0.4472722664579977,0.5527277335420021,0.0,1.0,0.3289931924145918,0.6710068075854082
"['help', 'opinion', 'rt', 'academic', 'work', 'would', 'agree', 'national', 'plan', 'reviews', 'possibility', 'inmates', 'serve', 'sentences', 'outside', 'prison', 'due', 'covid', 'pandemic', 'review', 'experiences', 'countries']",Positivo,0.4170421998208229,0.5829578001791748,0.4554711063377153,0.5445288936622845,1.0,0.0,0.336205005483764,0.663794994516236
['good'],Positivo,0.1355634148742062,0.8644365851257941,0.1464115015431619,0.8535884984568379,0.0,1.0,0.21807208783310983,0.7819279121668902
"['country', 'must', 'take', 'measures', 'comprehensively', 'guarantee', 'protection', 'persons', 'deprived', 'liberty', 'must', 'directly', 'proportional', 'threat', 'covid']",Negativo,0.27683522566679264,0.7231647743332076,0.3544641836210125,0.6455358163789876,1.0,0.0,0.3061543970362529,0.6938456029637471
"['interesting', 'article', 'prof', 'rodrigouprimny', 'state', 'correct', 'overcrowding', 'criminal', 'prisons', 'sentenced', 'death']",Negativo,0.3315315742063756,0.6684684257936239,0.4119551925419373,0.5880448074580628,1.0,0.0,0.3315244821451695,0.6684755178548305
"['propose', 'argentina', 'depopulate', 'prisons', 'avoid', 'tragedy', 'due', 'covid', 'coronavirus', 'pandemic']",Negativo,0.3732537016105227,0.626746298389479,0.4105312692602287,0.5894687307397711,1.0,0.0,0.3254096743667959,0.6745903256332041
"['colombia', 'discusses', 'possible', 'release', 'deprived', 'liberty', 'covid']",Positivo,0.2735292304271513,0.7264707695728478,0.2867449260956219,0.7132550739043781,1.0,0.0,0.2875373876923162,0.7124626123076838
"['constitutional', 'basis', 'venezuelan', 'penitentiary', 'system']",Negativo,0.2719806469260899,0.7280193530739097,0.43258305769170935,0.5674169423082907,0.0,1.0,0.32671713322096285,0.6732828667790371
"['article', 'constitution', 'bolivarian', 'republic', 'venezuela', 'everything', 'starts', 'better', 'penitentiary', 'system']",Positivo,0.2634542596414634,0.7365457403585361,0.30149150927260643,0.6985084907273935,0.0,1.0,0.28819505311268157,0.7118049468873184
