frequency,bigram/trigram
1,manera valora profesión
1,manera valora
1,manera responsable
1,manera evidencian principios
1,manera evidencian
1,luissilvatwitt edgarramirez25 microtdh
1,luissilvatwitt edgarramirez25
1,lugar mundo
1,lugar dudas
1,lugar allí hacemos
1,lugar allí
1,luchar alcanzar metas
1,luchar alcanzar
1,llegar mensaje apoyo
1,llegar mensaje
1,llaman lugar mundo
1,llaman lugar
1,libro nuevo gobierno
1,libro nuevo
1,libro gustaría recibir
1,libro gustaría
1,libertad expresión derecho
1,libertad expresión democracia
1,leído libro nuevo
1,leído libro
1,lasmorillo valoro muchísimo
1,lasmorillo valoro
1,juega pasamanos palabrascompuestas
1,juega pasamanos
1,josequi72223917 gracias buenos
1,josequi72223917 gracias
1,jmpuentec buenas tardes
1,jmpuentec buenas
1,jamás muchas bendiciones
1,jamás muchas
1,jajajaja mano pares
1,jajajaja mano
1,it mean to
1,it mean
1,iré trabajando ello
1,iré trabajando
1,invito ver video
1,invito ver
1,interés colectivo ejerciéndolo
1,interés colectivo
1,interés ayudarme vivo
1,interés ayudarme
1,interrumpe obstaculiza habilidad
1,interrumpe obstaculiza
1,interjección conjunción
1,intenté escribirle dm
1,intenté escribirle
1,intensidad cada día
1,intensidad cada
1,intención ser resiliente
1,intención ser
1,intelectual dónde extraído
1,intelectual dónde
1,inician carrera universitaria
1,inician carrera
1,inglés nuevamente agradecido
1,inglés nuevamente
1,inglés entiendo puedo
1,inglés entiendo
1,informativo trabajado debe
1,informativo trabajado
1,informativo elabora cepvg
1,informativo elabora
1,información veraz oportuna
1,información veraz
1,información estipulado cepvg
1,información estipulado
1,información ejercicio periodístico
1,información ejercicio
1,información debe ser
1,información debe
1,información atente honor
1,información atente
1,inferir textos
1,infancia mejores feliz
1,infancia mejores
1,independientemente canal utilice
1,independientemente canal
1,increíble cambio horario
1,increíble cambio
1,imparcial información ejercicio
1,imparcial información
1,imitar humanos respect
1,imitar humanos
1,imagen persona información
1,imagen persona
1,idioma independientemente canal
1,idioma independientemente
1,ideas opiniones ningún
1,ideas opiniones
1,idad ez ación
1,idad ez
1,humanos sincero cálido
1,humanos sincero
1,humanos respect
1,humanos avalado constitución
1,humanos avalado
1,humana relacionarse prepara
1,humana relacionarse
1,hoy dudas
1,horario último momento
1,horario último
1,honor reputación vida
1,honor reputación
1,honor escribirle intenté
1,honor escribirle
1,hola nivel básico
1,hola nivel
1,hola estudiante semestre
1,hola estudiante
1,hijo muchas bendiciones
1,hijo muchas
1,hiciera cada años
1,hiciera cada
1,hermano muchas bendiciones
1,hermano muchas
1,hecho llegar mensaje
1,hecho llegar
1,haré saber medio
1,haré saber
1,hacer uso correcto
1,hacer uso
1,hacer cosas bien
1,hacer cosas
1,hacemos valor alguien
1,hacemos valor
1,hacemos sacrificio aspirar
1,hacemos sacrificio
1,habilidad humana relacionarse
1,habilidad humana
1,guten morgen gran
1,guten morgen
1,gusto llaman lugar
1,gusto llaman
1,gustaría recibir mentoría
1,gustaría recibir
1,gustaría apoyar estudiantes
1,gustaría apoyar
1,guayana leído libro
1,guayana leído
1,gregorio_ovalle muchísimas gracias
1,gregorio_ovalle muchísimas
1,grandes clubes van
1,grandes clubes
1,gran semana
1,gran abrazo verdad
1,gran abrazo
1,gramaticales sustantivo adjetivo
1,gramaticales sustantivo
1,gracias ánimos recomendaciones
1,gracias ánimos
1,gracias todas buenas
1,gracias todas
1,gracias sugerencia cuenta
1,gracias sugerencia
1,gracias hermano muchas
1,gracias hermano
1,gracias futuro colega
1,gracias futuro
1,gracias cuenta seguiré
1,gracias cuenta
1,gracias apoyo enviaré
1,gobierno propuesta siglo
1,gobierno propuesta
1,gente hoy dudas
1,gente hoy
1,garantizado declaración universal
1,garantizado declaración
1,gabrielalizardo edgarramirez25 nacholacriatura
1,gabrielalizardo edgarramirez25
1,fútbol misma forma
1,fútbol misma
1,fútbol encanta años
1,fútbol encanta
1,futuro nuevamente muchas
1,futuro nuevamente
1,futuro colega agradecido
1,futuro colega
1,futuro aportar sociedad
1,futuro aportar
1,fundada nación cepvg
1,fundada nación
1,francisbels edgarramirez25 microtdh
1,francisbels edgarramirez25
1,foto camisa mueca
1,foto camisa
1,forma plural
1,forma intensidad cada
1,forma intensidad
1,fomento salud pública
1,fomento salud
1,feliz tarde interesado
1,feliz tarde
1,feliz día niño
1,feliz día
1,fabriziamoretti muchas gracias
1,fabriziamoretti muchas
1,ez ación cia
1,ez ación
1,extraído información
1,expresión derecho garantizado
1,expresión derecho
1,expresión democracia responsabilidad
1,expresión democracia
1,experimentar paz alegría
1,experimentar paz
1,experiencias vienen
1,experiencia redactor medios
1,experiencia redactor
1,exigir empleador respeto
1,exigir empleador
1,evidencian principios democráticos
1,evidencian principios
1,etc sustantivo abstracto
1,etc sustantivo
1,estudios experiencia redactor
1,estudios experiencia
1,estudio sede ucab
1,estudio sede
1,estudiantiles ucab votado
1,estudiantiles ucab
1,estudiantes universidad aspiraciones
1,estudiantes universidad
1,estudiantes hacemos sacrificio
1,estudiantes hacemos
1,estudiante semestre com
1,estudiante semestre
1,estudiante 5to semestre
1,estudiante 5to
1,estipulado cepvg
1,establece bajo ninguna
1,establece bajo
1,espero poder conseguir
1,espero poder
1,esperando respuesta antemano
1,esperando respuesta
1,escribirle intenté escribirle
1,escribirle intenté
1,escribirle dm dejó
1,escribirle dm aparece
1,equilibrio ecológico protección
1,equilibrio ecológico
1,envío muchas bendiciones
1,envío muchas
1,envío doble bendiciones
1,envío doble
1,enviaré cv nuevamente
1,enviaré cv
1,enviar mensaje poniendo
1,enviar mensaje
1,entiendo puedo inferir
1,entiendo puedo
1,encuentra obligación defender
1,encuentra obligación
1,encanta años recientes
1,encanta años
1,empresaspolar lasmorillo valoro
1,empresaspolar lasmorillo
1,empleo terminar pagar
1,empleo terminar
1,empleo poder culminar
1,empleo poder
1,empleo haré saber
1,empleo haré
1,empleador respeto creencias
1,empleador respeto
1,emoción grandes clubes
1,emoción grandes
1,eluneyanais solamente
1,eluneyanais plata jeje
1,eluneyanais plata
1,ello muchas gracias
1,ello muchas
1,elecciones estudiantiles ucab
1,elecciones estudiantiles
1,elabora cepvg
1,ejm si convierte
1,ejm si
1,ejerciéndolo manera responsable
1,ejerciéndolo manera
1,ejercicio responsable periodismo
1,ejercicio responsable
1,ejercicio profesional cepvg
1,ejercicio profesional
1,ejercicio periodístico manera
1,ejercicio periodístico
1,ejercicio manera valora
1,ejercicio manera
1,edgarramirez25 nacholacriatura alejandraoraa
1,edgarramirez25 nacholacriatura
1,ecológico protección medio
1,ecológico protección
1,dónde extraído información
1,dónde extraído
1,días sra belkys
1,días sra
1,días palabras saber
1,días palabras
1,día pasa confirma
1,día pasa
1,día niño
1,dw documentary
1,drenar vas sentir
1,drenar vas
1,dos semestres cursar
1,dos semestres
1,does it mean
1,does it
1,doble bendiciones vuelta
1,doble bendiciones
1,dm dejó enviar
1,dm dejó
1,dm aparece contactarle
1,dm aparece
1,diversidad opiniones fundada
1,diversidad opiniones
1,disfrazados humanos sincero
1,disfrazados humanos
1,digno reconocer aquellos
1,digno reconocer
1,digno imitar humanos
1,digno imitar
1,difusión imparcial información
1,difusión imparcial
1,difusión espero poder
1,difusión espero
1,difusión dado mensaje
1,difusión dado
1,difundir información veraz
1,difundir información atente
1,dicen mano vuelve
1,dicen mano
1,deynac18 luissilvatwitt edgarramirez25
1,deslealtad colega
1,deshonesto violación cepvg
1,deshonesto violación
1,deseos intención ser
1,deseos intención
1,deseos envío doble
1,deseos envío
1,derechos humanos avalado
1,derechos humanos
1,derecho garantizado declaración
1,derecho garantizado
1,denotan pluralidad forma
1,denotan pluralidad
1,democráticos pluralidad política
1,democráticos pluralidad
1,democracia responsabilidad debe
1,democracia responsabilidad
1,dejó enviar mensaje
1,dejó enviar
1,defensa verdad libertad
1,defensa verdad
1,defender ejercicio profesional
1,defender ejercicio
1,declaración universal derechos
1,declaración universal
1,deber periodista respetar
1,deber periodista exigir
1,deber periodista difundir
1,debe ser transmitida
1,debe ser
1,debe sentir experimentar
1,debe sentir
1,debe reconocer propiedad
1,debe reconocer
1,debe permitir modificación
1,debe permitir
1,debe difundir información
1,debe difundir
1,debe asumir periodista
1,debe asumir
1,debe actuar deslealtad
1,debe actuar
1,dald96 feliz tarde
1,dald96 feliz
1,dado mensaje interés
1,dado mensaje
1,cómo puedo contactar
1,cómo puedo
1,cómo agradecer difusión
1,cómo agradecer
1,cálido abrazo ángeles
1,cálido abrazo
1,cv nuevamente agradecido
1,cv nuevamente
1,cuánta razón
1,cursar gustaría apoyar
1,cursar gustaría
1,culminar pronto carrera
1,culminar pronto
1,cuenta seguiré trabajando
1,cuenta seguiré
1,cuenta nuevamente agradezco
1,cuenta nuevamente
1,crossfit pendiente morir
1,crossfit pendiente
1,crisis 25
1,creo superliga valor
1,creo superliga
1,creencias ideas opiniones
1,creencias ideas
1,cosas njlrvb79ls vía
1,cosas njlrvb79ls
1,cosas bien
1,cosa ayuda drenar
1,cosa ayuda
1,correcto idioma independientemente
1,correcto idioma
1,cordial saludo nombre
1,cordial saludo
1,copeiodcaanzoat muchísimas gracias
1,copeiodcaanzoat muchísimas
1,convierte competición regular
1,convierte competición
1,contexto conocemos
1,contactarle allí
1,contactar hijo muchas
1,contactar hijo
1,constitución república bolivariana
1,constitución república
1,conservación equilibrio ecológico
1,conservación equilibrio
1,conseguir empleo poder
1,conseguir empleo
1,conoces alguien conoces
1,conoces alguien conoce
1,confort lugar allí
1,confort lugar
1,confirma pienso plata
1,confirma pienso
1,comunicación social ucab
1,comunicación social
1,competición regular va
1,competición regular
1,com social ucab
1,com social
1,colega agradecido todas
1,colega agradecido
1,colectivos denotan pluralidad
1,colectivos denotan
1,colectivo ejerciéndolo manera
1,colectivo ejerciéndolo
1,clubes van terminar
1,clubes van
1,cia etc sustantivo
1,cia etc
1,cepvg periodista adjudique
1,cepvg periodista
1,cepvg establece bajo
1,cepvg establece
1,cepvg deber periodista
1,cepvg deber
1,cepvg bajo ninguna
1,cepvg bajo
1,cat gramaticales sustantivo
1,cat gramaticales
1,caso creo superliga
1,caso creo
1,carrera universitaria contexto
1,carrera universitaria
1,carrera nuevamente agradezco
1,carrera nuevamente agradecido
1,canal utilice transmitir
1,canal utilice
1,camisa mueca olji1xuzhq
1,camisa mueca
1,cambio horario último
1,cambio horario
1,cada día pasa
1,cada día
1,cada años ejm
1,cada años
1,básico inglés entiendo
1,básico inglés
1,busco empleo terminar
1,busco empleo
1,buenos días sra
1,buenos días palabras
1,buenos deseos intención
1,buenos deseos envío
1,buenas vibras tan
1,buenas vibras solo
1,buenas vibras rendirse
1,buenas vibras recomendaciones
1,buenas tardes sr
1,buenas tardes agradezco
1,buenas sugerencias verdad
1,buenas sugerencias
1,bolivariana venezuela ejercicio
1,bolivariana venezuela
1,bien debe sentir
1,bien debe
1,bendiciones vuelta nuevamente
1,bendiciones vuelta
1,belkys muchas gracias
1,belkys muchas
1,begarciag muchas gracias
1,begarciag muchas
1,be masculine dw
1,be masculine
1,basado principios libro
1,basado principios
1,años vivo puerto
1,años vivo
1,años recientes veo
1,años recientes
1,años infancia mejores
1,años infancia
1,años fútbol encanta
1,años fútbol
1,años ejm si
1,años ejm
1,ayudarme vivo estudio
1,ayudarme vivo
1,ayuda drenar vas
1,ayuda drenar
1,avalado constitución república
1,avalado constitución
1,autoría material informativo
1,autoría material
1,aumento uc uni
1,aumento uc
1,atente honor reputación
1,atente honor
1,así estudiantes hacemos
1,así estudiantes
1,asumir periodista ejercicio
1,asumir periodista
1,aspirar mejor futuro
1,aspirar mejor
1,aspiraciones mejor futuro
1,aspiraciones mejor
1,aspectos vitales sociedad
1,aspectos vitales
1,artículo verbo pronombre
1,artículo verbo
1,aquí adelante pensar
1,aquí adelante
1,aquellos inician carrera
1,aquellos inician
1,apoyo trato escribirle
1,apoyo trato
1,apoyo muchas bendiciones
1,apoyo muchas
1,apoyo enviaré cv
1,apoyo enviaré
1,apoyo difusión espero
1,apoyo difusión
1,apoyar rt agradecido
1,apoyar rt
1,apoyar estudiantes universidad
1,apoyar estudiantes
1,aportar sociedad digno
1,aportar sociedad
1,aparentan serlo verdad
1,aparentan serlo
1,aparece contactarle allí
1,aparece contactarle
1,antemano muchas gracias
1,antemano muchas
1,andrés juega pasamanos
1,andrés juega
1,ambiente fomento salud
1,ambiente fomento
1,allí hacemos valor
1,allí hacemos
1,alguien soluciona problema
1,alguien soluciona
1,alguien conoces alguien
1,alguien conoces
1,alguien conoce
1,alejandraoraa empresaspolar lasmorillo
1,alejandraoraa empresaspolar
1,alegría confort lugar
1,alegría confort
1,alcanzar metas gran
1,alcanzar metas
1,agradezco buenas vibras
1,agradezco buenas
1,agradezco apoyo trato
1,agradecido todas buenas
1,agradecido todas
1,agradecido mensajes apoyo
1,agradecido mensajes
1,agradecido envío muchas
1,agradecido envío
1,agradecer difusión dado
1,agradecer difusión
1,adversidad luchar alcanzar
1,adversidad luchar
1,adverbio preposición interjección
1,adverbio preposición
1,adjudique autoría material
1,adjudique autoría
1,adjetivo sufijo idad
1,adjetivo sufijo
1,adjetivo artículo verbo
1,adjetivo artículo
1,adelante pensar nuevos
1,adelante pensar
1,actuar deslealtad colega
1,actuar deslealtad
1,ación cia etc
1,ación cia
1,abrazo ángeles hecho
1,abrazo ángeles
1,abrazo verdad agradecido
1,abrazo verdad
1,5to semestre comunicación
1,5to semestre
1,50 cosas njlrvb79ls
1,50 cosas
1,25 años infancia
1,25 años
1,22 años vivo
1,22 años
1,21alberto_ gracias hermano
1,21alberto_ gracias
