tweet,tweet_tokenized
@cguilliod Interesante. Me gusta Grupo Zuliano. Compañía manejada por gente seria. Aunque confieso que a veces la liquidez de su acción en bolsa no es de mis preferidas. Sobre todo para montos pequeños. Ojalá la emisión de nuevas acciones ayude a mejorar eso. Saludos.,"['cguilliod', 'interesante', 'gusta', 'grupo', 'zuliano', 'compañía', 'manejada', 'gente', 'seria', 'aunque', 'confieso', 'veces', 'liquidez', 'acción', 'bolsa', 'preferidas', 'montos', 'pequeños', 'ojalá', 'emisión', 'nuevas', 'acciones', 'ayude', 'mejorar', 'saludos']"
"Si les interesa la teoría política y la historia, sugiero que vean la serie documental de #Netflix ""How to become a tyrant"". Al menos a mí me aportó datos que desconocía de las biografías de sujetos como Idi Amin o Saddam Hussein. Reafirma la importancia de querer libertad.","['si', 'interesa', 'teoría', 'política', 'historia', 'sugiero', 'vean', 'serie', 'documental', 'netflix', 'how', 'to', 'become', 'tyrant', 'menos', 'aportó', 'datos', 'desconocía', 'biografías', 'sujetos', 'idi', 'amin', 'saddam', 'hussein', 'reafirma', 'importancia', 'querer', 'libertad']"
@jesus_pinero @editorial_alfa Qué bueno vale. Felicidades.,"['jesus', 'pinero', 'editorial', 'alfa', 'bueno', 'vale', 'felicidades']"
@rafaelarraiz Gracias por siempre ayudarme a difundir las cosas buenas que quedan en el país. Muy agradecido.,"['rafaelarraiz', 'gracias', 'siempre', 'ayudarme', 'difundir', 'cosas', 'buenas', 'quedan', 'país', 'agradecido']"
@_victormrl Yo sé cuáles son esos. Lo máximo.,"['victormrl', 'sé', 'cuáles', 'máximo']"
Un cliente me comenta que el ganado caprino en Venezuela y sus derivados es uno de los mejores del mundo y que incluso recientemente especialistas europeos han venido a certificar su alta calidad. Me alegra saber que nuestras cabras🐐 tengan tanto potencial.,"['cliente', 'comenta', 'ganado', 'caprino', 'venezuela', 'derivados', 'mejores', 'mundo', 'incluso', 'recientemente', 'especialistas', 'europeos', 'venido', 'certificar', 'alta', 'calidad', 'alegra', 'saber', 'cabras🐐', 'potencial']"
Es más fácil levantar 300K para un negocio en México que 20K para un emprendedor en Venezuela. Nuestra misión debe ser que eso cambie. Debemos promover empresas que creen riqueza y valor para el país.,"['fácil', 'levantar', 'negocio', 'méxico', 'emprendedor', 'venezuela', 'misión', 'debe', 'ser', 'cambie', 'debemos', 'promover', 'empresas', 'creen', 'riqueza', 'valor', 'país']"
"En promedio, el costo de transporte de mercancía y bienes desde China🇨🇳 a la costa Oeste de Estados Unidos🇺🇸 se ha cuadruplicado desde su nivel de prepandemia.","['promedio', 'costo', 'transporte', 'mercancía', 'bienes', 'china🇨🇳', 'costa', 'oeste', 'unidos🇺🇸', 'cuadruplicado', 'nivel', 'prepandemia']"
"Autoridades #chinas🇨🇳 anunciaron que aquellas empresas constituidas en el país y que tengan datos e información de más de 1 millón de usuarios, deberán pasar por una revisión previa de las autoridades antes de hacer oferta pública en bolsas extranjeras.","['autoridades', 'chinas🇨🇳', 'anunciaron', 'aquellas', 'empresas', 'constituidas', 'país', 'datos', 'información', 'millón', 'usuarios', 'deberán', 'pasar', 'revisión', 'previa', 'autoridades', 'hacer', 'oferta', 'pública', 'bolsas', 'extranjeras']"
"En Venezuela hay quienes genuinamente se dedican a hacer el bien y construir. Promover sus acciones, divulgar sus iniciativas, no implica hacer apología de la Venezuela de Nutellas y bogedones. No simplifiquen la realidad del país con maniqueísmos.","['venezuela', 'genuinamente', 'dedican', 'hacer', 'bien', 'construir', 'promover', 'acciones', 'divulgar', 'iniciativas', 'implica', 'hacer', 'apología', 'venezuela', 'nutellas', 'bogedones', 'simplifiquen', 'realidad', 'país', 'maniqueísmos']"
Las sociedades no son estáticas.,"['sociedades', 'estáticas']"
"Indonesia🇮🇩 anunció la oferta pública de acciones de #Bukalapak, por un monto cercano a 1.5 millardos de dólares. Es el IPO más grande de la bolsa del país asiático desde 2008. La empresa, valorada en unos 6 millardos de USD, se dedica al comercio electrónico.","['indonesia🇮🇩', 'anunció', 'oferta', 'pública', 'acciones', 'bukalapak', 'monto', 'cercano', 'millardos', 'dólares', 'ipo', 'grande', 'bolsa', 'país', 'asiático', 'empresa', 'valorada', 'millardos', 'usd', 'dedica', 'comercio', 'electrónico']"
La empresa Bosch Ebike Systems estima que para 2025 la mitad de las #bicicletas que se vendan en Europa tendrán motor eléctrico.,"['empresa', 'bosch', 'ebike', 'systems', 'estima', 'mitad', 'bicicletas', 'vendan', 'europa', 'motor', 'eléctrico']"
Venezuela no es como una balanza en la que lo malo anula el peso de todo lo bueno. El venezolano con principios y valores no deja de aplicarlos y enseñarlos en su entorno a pesar de que hoy el país se encuentre subyugado por la delincuencia y el malandraje.,"['venezuela', 'balanza', 'malo', 'anula', 'peso', 'bueno', 'venezolano', 'principios', 'valores', 'deja', 'aplicarlos', 'enseñarlos', 'entorno', 'pesar', 'hoy', 'país', 'encuentre', 'subyugado', 'delincuencia', 'malandraje']"
"En relación con Venezuela no se puede pretender tapar el sol con un dedo. Pero uno decide qué mensajes replicar y qué aportar. Y vaya que el país está necesitado de voceros que difundan señales de optimismo, de creer que no todo está perdido, de que se puede aspirar a algo mejor.","['relación', 'venezuela', 'puede', 'pretender', 'tapar', 'sol', 'dedo', 'decide', 'mensajes', 'replicar', 'aportar', 'vaya', 'país', 'necesitado', 'voceros', 'difundan', 'señales', 'optimismo', 'creer', 'perdido', 'puede', 'aspirar', 'mejor']"
"@robertAmg19 Me alegra saber que hayas tenido esa mejora laboral, tan necesaria en estos tiempos. Que continúe el buen trabajo.","['robertamg', 'alegra', 'saber', 'mejora', 'laboral', 'tan', 'necesaria', 'tiempos', 'continúe', 'buen', 'trabajo']"
"Otra buena noticia: hoy me escribió por Facebook una exalumna de la cual tenía tiempo sin saber. Me comentó que publicó un libro, que pronto estará disponible en Amazon. Apenas pueda comprar un ejemplar se los compartiré por acá. Como verán, hay personas que aún hoy construyen.","['buena', 'noticia', 'hoy', 'escribió', 'facebook', 'exalumna', 'tiempo', 'saber', 'comentó', 'publicó', 'libro', 'pronto', 'disponible', 'amazon', 'apenas', 'pueda', 'comprar', 'ejemplar', 'compartiré', 'acá', 'verán', 'personas', 'aún', 'hoy', 'construyen']"
"Estados Unidos🇺🇸 lidera el número de IPOs del mundo. ¿Saben cuál es la segunda jurisdicción con mayor cantidad de ofertas públicas iniciales? Hong Kong 🇭🇰, que para lo que va de año 2021 tiene colocados más de 80 millardos de USD, en gran parte gracias a compañías chinas🇨🇳.","['unidos🇺🇸', 'lidera', 'número', 'ipos', 'mundo', '¿saben', 'cuál', 'segunda', 'jurisdicción', 'mayor', 'cantidad', 'ofertas', 'públicas', 'iniciales', 'hong', 'kong', '🇭🇰', 'va', 'año', 'colocados', 'millardos', 'usd', 'gran', 'parte', 'gracias', 'compañías', 'chinas🇨🇳']"
"En las últimas semanas he observado que algunas cadenas tradicionales de supermercados han venido renovando sus equipos de refrigeración e incluso imagen. No entraré en la diatriba infértil de si eso es ""mejora económica"". Solo creo que nadie invierte así si piensa irse del país.","['últimas', 'semanas', 'observado', 'cadenas', 'tradicionales', 'supermercados', 'venido', 'renovando', 'equipos', 'refrigeración', 'incluso', 'imagen', 'entraré', 'diatriba', 'infértil', 'si', 'mejora', 'económica', 'solo', 'creo', 'nadie', 'invierte', 'así', 'si', 'piensa', 'irse', 'país']"
@rubenramsesm Gracias amigo Ruben. Siempre agradecido por tu apoyo. Abrazo.,"['rubenramsesm', 'gracias', 'amigo', 'ruben', 'siempre', 'agradecido', 'apoyo', 'abrazo']"
"Quiero compartir algo que me puso muy contento: hace algunos días me escribió un tuitero un e-mail para decirme que aunque no compartía mis ideas, le gustaba lo que escribía porque aprendía cosas nuevas. Mensajes así me motivan a seguir adelante. No todo está perdido.","['quiero', 'compartir', 'puso', 'contento', 'hace', 'días', 'escribió', 'tuitero', 'mail', 'decirme', 'aunque', 'compartía', 'ideas', 'gustaba', 'escribía', 'aprendía', 'cosas', 'nuevas', 'mensajes', 'así', 'motivan', 'seguir', 'adelante', 'perdido']"
"@escualidum @leyosc7 Ayer un diputado dijo que iban a revertir la dolarización. De allí mi comentario. No creo que pase en el corto plazo. Además que es un pésimo signaling para los ya arriesgados que se atreven a hacer negocios en esta Venezuela, pero con flujos en $ mayoritariamente.","['escualidum', 'leyosc', 'ayer', 'diputado', 'dijo', 'iban', 'revertir', 'dolarización', 'allí', 'comentario', 'creo', 'pase', 'corto', 'plazo', 'además', 'pésimo', 'signaling', 'arriesgados', 'atreven', 'hacer', 'negocios', 'venezuela', 'flujos', 'mayoritariamente']"
"""Todo movimiento 'antialgo' implica una actitud puramente negativa. Carece de probabilidad alguna de triunfar"". Ludwig von Mises en La mentalidad anticapitalista. Palabras que unos cuantos deben leer en esta red, pensando que con su actitud reactiva derrotarán al socialismo.  https://t.co/RZgBHbhbMQ","['movimiento', 'antialgo', 'implica', 'actitud', 'puramente', 'negativa', 'carece', 'probabilidad', 'alguna', 'triunfar', 'ludwig', 'von', 'mises', 'mentalidad', 'anticapitalista', 'palabras', 'cuantos', 'deben', 'leer', 'red', 'pensando', 'actitud', 'reactiva', 'derrotarán', 'socialismo']"
Dicen que revertirán la dolarización. Pero no puedes ni mover tu cuenta en bolívares fuera del país. Se nota que hay mucha consistencia en la idea de posicionar al bolívar como una moneda con algo de utilidad y funcional.,"['dicen', 'revertirán', 'dolarización', 'puedes', 'mover', 'cuenta', 'bolívares', 'país', 'nota', 'mucha', 'consistencia', 'idea', 'posicionar', 'bolívar', 'moneda', 'utilidad', 'funcional']"
#Toyota anunció que dejará de financiar a aquellos políticos estadounidenses🇺🇸 que no reconozcan la legitimidad y resultados de las elecciones presidenciales de noviembre 2020.,"['toyota', 'anunció', 'dejará', 'financiar', 'aquellos', 'políticos', 'estadounidenses🇺🇸', 'reconozcan', 'legitimidad', 'resultados', 'elecciones', 'presidenciales', 'noviembre']"
"Esta noticia es interesante, porque más de uno decía que todavía hay control de cambio porque no podías usar tu tarjeta de un banco nacional en el extranjero. Eso parece estar cambiando. (Aclaro, me refiero a la existencia fáctica del control, más allá de la legal-legítima).","['noticia', 'interesante', 'decía', 'todavía', 'control', 'cambio', 'podías', 'usar', 'tarjeta', 'banco', 'nacional', 'extranjero', 'parece', 'cambiando', 'aclaro', 'refiero', 'existencia', 'fáctica', 'control', 'allá', 'legal', 'legítima']"
"BaFin, una de las autoridades financieras de #Alemania🇩🇪, permitirá que los fondos de inversión de dicho país inviertan hasta 1/5 de sus activos en criptomomedas y #Bitcoin. Estos mecanismos de inversión se conocen como ""Spezialfonds"".","['bafin', 'autoridades', 'financieras', 'alemania🇩🇪', 'permitirá', 'fondos', 'inversión', 'dicho', 'país', 'inviertan', 'activos', 'criptomomedas', 'bitcoin', 'mecanismos', 'inversión', 'conocen', 'spezialfonds']"
"La economía de la 🇪🇺 crecerá 4.8% este año, según estimaciones de la European Commission. Es el crecimiento más elevado de los países que intregran el bloque desde 1976. En 2020 la economía de la UE se redujo 6%, la cifra más elevada de contracción desde su creación.","['economía', '🇪🇺', 'crecerá', 'año', 'según', 'estimaciones', 'european', 'commission', 'crecimiento', 'elevado', 'países', 'intregran', 'bloque', 'economía', 'ue', 'redujo', 'cifra', 'elevada', 'contracción', 'creación']"
"@JosueIRamirez @rpadin @_cinco8 Con gusto podemos ayudarlo en lo que podamos. Nuestra consultora (Omnis Business Partners) se fundó con ese espíritu y misión. Queremos una Venezuela de emprendedores exitosos. Que nos escriba a aguevara@  https://t.co/Li9Ay6U879, y que también siga nuestro instagram @somos_omnis","['josueiramirez', 'rpadin', 'cinco', 'gusto', 'podemos', 'ayudarlo', 'podamos', 'consultora', 'omnis', 'business', 'partners', 'fundó', 'espíritu', 'misión', 'queremos', 'venezuela', 'emprendedores', 'exitosos', 'escriba', 'aguevara', 'siga', 'instagram', 'omnis']"
"Parte de nuestra misión en #Omnis consiste en brindar apoyo a los emprendedores y empresarios. Acá les comparto nuestra plantilla -gratuita- de ""Propuestas de valor"" que pueden emplear para desarrollar y comunicar sus ideas de negocio o proyectos.  Link:  https://t.co/2Z1ZwAaGIg","['parte', 'misión', 'omnis', 'consiste', 'brindar', 'apoyo', 'emprendedores', 'empresarios', 'acá', 'comparto', 'plantilla', 'gratuita', 'propuestas', 'valor', 'pueden', 'emplear', 'desarrollar', 'comunicar', 'ideas', 'negocio', 'proyectos', 'link']"
"Les comparto este artículo de Robin Wigglesworth publicado en @FT (Financial Times), en el que se extraen algunas lecciones para las regulaciones de criptomomedas, tomando como base la experiencia de Albania🇦🇱. #Bitcoin  https://t.co/zIIhOm4rSV","['comparto', 'artículo', 'robin', 'wigglesworth', 'publicado', 'ft', 'financial', 'times', 'extraen', 'lecciones', 'regulaciones', 'criptomomedas', 'tomando', 'base', 'experiencia', 'albania🇦🇱', 'bitcoin']"
"La Unión Europea🇪🇺 anunció la creación de la ""Anti Money Loundering Authority"", con el objeto de combatir la legitimación de capitales en el viejo continente. Se espera que la nueva agencia regulatoria comience a operar en 2024.","['unión', 'europea🇪🇺', 'anunció', 'creación', 'anti', 'money', 'loundering', 'authority', 'objeto', 'combatir', 'legitimación', 'capitales', 'viejo', 'continente', 'espera', 'nueva', 'agencia', 'regulatoria', 'comience', 'operar']"
"Al tiempo que anunciaba su oferta pública, la plataforma de trading #RobinHood tuvo la multa más elevada de la #Finra. ¿Qué impacto tiene esta decisión para los mercados? Sobre ello comento en mi videocolumna de @eldiario de esta semana.","['tiempo', 'anunciaba', 'oferta', 'pública', 'plataforma', 'trading', 'robinhood', 'multa', 'elevada', 'finra', '¿qué', 'impacto', 'decisión', 'mercados', 'ello', 'comento', 'videocolumna', 'eldiario', 'semana']"
@OrlvndoA @Anderson2_0 Así es. Muy bien documentado además.,"['orlvndoa', 'anderson', 'así', 'bien', 'documentado', 'además']"
"@OscarVallesC @Anderson2_0 Agradecido por las palabras y deferencia, profesor. Saludos.","['oscarvallesc', 'anderson', 'agradecido', 'palabras', 'deferencia', 'profesor', 'saludos']"
"Y en la nota positiva del día, les comento que acompañé en condición de tutor a Anderson Ayala @Anderson2_0 en la defensa de su tesis para obtener título de Comunicador Social en la UCV. Recomiendo leer el trabajo sobre las ideas de izquierda en la universidad. Felicitaciones.  https://t.co/mxvm0RwaB3","['nota', 'positiva', 'día', 'comento', 'acompañé', 'condición', 'tutor', 'anderson', 'ayala', 'anderson', 'defensa', 'tesis', 'obtener', 'título', 'comunicador', 'social', 'ucv', 'recomiendo', 'leer', 'trabajo', 'ideas', 'izquierda', 'universidad', 'felicitaciones']"
"#Apple logró una importante victoria de privacidad de datos en China 🇨🇳, al evitar que se implemente la herramienta CAID sobre iPhones, que permite rastreo de dispositivos para marketing aún sin consentimiento de usuarios. Mercado chino representa para Apple USD 50 mil millones.","['apple', 'logró', 'importante', 'victoria', 'privacidad', 'datos', 'china', '🇨🇳', 'evitar', 'implemente', 'herramienta', 'caid', 'iphones', 'permite', 'rastreo', 'dispositivos', 'marketing', 'aún', 'consentimiento', 'usuarios', 'mercado', 'chino', 'representa', 'apple', 'usd', 'mil', 'millones']"
"Dos cosas importantes rescato del comentario: (i) el préstamo bancario no es el único -aunque sí el más popular- método de financiamiento; (ii) aunque muy disminuidos, todavía existen préstamos bancarios en Venezuela, que se reducen a un determinado grupo por diversas razones.","['dos', 'cosas', 'importantes', 'rescato', 'comentario', 'préstamo', 'bancario', 'único', 'aunque', 'popular', 'método', 'financiamiento', 'ii', 'aunque', 'disminuidos', 'todavía', 'existen', 'préstamos', 'bancarios', 'venezuela', 'reducen', 'determinado', 'grupo', 'diversas', 'razones']"
"En Venezuela mucha gente quiere levantar capital y financiamiento, pero parece olvidar que el dinero no cae del cielo ni se regala. Quien presta o financia establecerá condiciones y parámetros, de allí que sea recomendable tener un mínimo de disciplina financiera en tu negocio.","['venezuela', 'mucha', 'gente', 'quiere', 'levantar', 'capital', 'financiamiento', 'parece', 'olvidar', 'dinero', 'cae', 'cielo', 'regala', 'presta', 'financia', 'establecerá', 'condiciones', 'parámetros', 'allí', 'recomendable', 'tener', 'mínimo', 'disciplina', 'financiera', 'negocio']"
"Aunque no tan mediático, el conflicto -por no decir guerra- en #Etiopia debe seguirse de cerca. A pesar de un ""cese al fuego"", hasta la fecha se calculan 1.7 millones de desplazados, y más de 400.000 personas en condición de hambruna.","['aunque', 'tan', 'mediático', 'conflicto', 'decir', 'guerra', 'etiopia', 'debe', 'seguirse', 'cerca', 'pesar', 'cese', 'fuego', 'fecha', 'calculan', 'millones', 'desplazados', 'personas', 'condición', 'hambruna']"
Autoridades financieras británicas señalaron que #Binance no está autorizado para operar en Reino Unido 🇬🇧. #Barclays procedió a impedir que sus clientes en UK transfirieran fondos a la plataforma de exchange.,"['autoridades', 'financieras', 'británicas', 'señalaron', 'binance', 'autorizado', 'operar', 'reino', 'unido', '🇬🇧', 'barclays', 'procedió', 'impedir', 'clientes', 'uk', 'transfirieran', 'fondos', 'plataforma', 'exchange']"
"Les comparto los archivos en mi drive, para que los lean mejor. Se me hace difícil compartir la revista por esta vía.  Si tienen alguna inquietud que quieran compartir sobre el contenido de los artículos, siempre receptivo!   https://t.co/niamtaLySG   https://t.co/yo1M4JncMp","['comparto', 'archivos', 'drive', 'lean', 'mejor', 'hace', 'difícil', 'compartir', 'revista', 'vía', 'si', 'alguna', 'inquietud', 'quieran', 'compartir', 'contenido', 'artículos', 'siempre', 'receptivo']"
"@avephoenix1408 Pero intendando ser objetivo, tampoco es cierto que haya unidad de criterios en cuanto al hecho de que incluso en ""esta Venezuela"" los indicadores macros no puedan empezar a tener un repunte. Yo lo veo difícil, pero hay quien no. Sería deshonesto decir lo contrario. (2/2) slds","['avephoenix', 'intendando', 'ser', 'objetivo', 'tampoco', 'cierto', 'unidad', 'criterios', 'cuanto', 'hecho', 'incluso', 'venezuela', 'indicadores', 'macros', 'puedan', 'empezar', 'tener', 'repunte', 'veo', 'difícil', 'deshonesto', 'decir', 'contrario', 'slds']"
"@avephoenix1408 Ese es un tema distinto. Sé de casos de compañías, y no de negocios pequeños de chichas, que han mejorado sus indicadores financieros porque han logrado ajustarse a estructura de consumo de ""esta Venezuela"". ¿Mejoró lo macro? Probablemente no todavía. (1/2)","['avephoenix', 'tema', 'distinto', 'sé', 'casos', 'compañías', 'negocios', 'pequeños', 'chichas', 'mejorado', 'indicadores', 'financieros', 'logrado', 'ajustarse', 'estructura', 'consumo', 'venezuela', '¿mejoró', 'macro', 'probablemente', 'todavía']"
"Así comenzó Susys Cookies, y para 2018 ya llevaba 33 franquicias abiertas en el país. La experiencia me sugiere ver las cosas con humildad y mucha cautela.","['así', 'comenzó', 'susys', 'cookies', 'llevaba', 'franquicias', 'abiertas', 'país', 'experiencia', 'sugiere', 'ver', 'cosas', 'humildad', 'mucha', 'cautela']"
La semana pasada @TheEconomist publicó 2 interesantes artículos que comparto por acá (i) cómo en el Reino Unido en siglo XIX la derogatoria de las leyes del maíz y libre comercio mejoraron a las masas; y (ii) por qué economía debe verse como ciencia evolutiva.  https://t.co/lb9JXgRzgu,"['semana', 'pasada', 'theeconomist', 'publicó', 'interesantes', 'artículos', 'comparto', 'acá', 'cómo', 'reino', 'unido', 'siglo', 'xix', 'derogatoria', 'leyes', 'maíz', 'libre', 'comercio', 'mejoraron', 'masas', 'ii', 'economía', 'debe', 'verse', 'ciencia', 'evolutiva']"
"Es muy probable que en los próximos años la dinámica económica venezolana dependa más de las Pymes, de los pequeños negocios, de aportes de países no occidentales. Muy poco probable que desarrollo se vaya a dar por inversión de compañías Fortune 500, o parte del S&amp;P. No lo veo.","['probable', 'próximos', 'años', 'dinámica', 'económica', 'venezolana', 'dependa', 'pymes', 'pequeños', 'negocios', 'aportes', 'países', 'occidentales', 'probable', 'desarrollo', 'vaya', 'dar', 'inversión', 'compañías', 'fortune', 'parte', 'amp', 'veo']"
"Prefiero ver a venezolanos emprendiendo, por modestos que sean sus esfuerzos, que buscando una dádiva del Estado. En esas pequeñas iniciativas hay un terreno fértil para un cambio de paradigma en cuanto a la creación de riqueza.","['prefiero', 'ver', 'venezolanos', 'emprendiendo', 'modestos', 'esfuerzos', 'buscando', 'dádiva', 'pequeñas', 'iniciativas', 'terreno', 'fértil', 'cambio', 'paradigma', 'cuanto', 'creación', 'riqueza']"
Mala noticia financiera para #Argentina🇦🇷: el país se retiró del índice de economías emergentes llevado por MSCI Inc.(los conocidos índices #MSCI). La decisión obedece a los controles de capitales y cambios impuestos en la nación a partir de 2019. Nada bueno viene del control.,"['mala', 'noticia', 'financiera', 'argentina🇦🇷', 'país', 'retiró', 'índice', 'economías', 'emergentes', 'llevado', 'msci', 'inc', 'conocidos', 'índices', 'msci', 'decisión', 'obedece', 'controles', 'capitales', 'cambios', 'impuestos', 'nación', 'partir', 'bueno', 'viene', 'control']"
"La Suprema Corte de la Nación en #México🇲🇽 legaliza el uso de la marihuana con fines recreativos/personales. El tema sigue siendo controversial en el país latinoamericano. El presidente López Obrador, por ejemplo, ha declarado que un mercado legal de cannabis sería ""inmoral"".","['suprema', 'corte', 'nación', 'méxico🇲🇽', 'legaliza', 'uso', 'marihuana', 'fines', 'recreativos', 'personales', 'tema', 'sigue', 'siendo', 'controversial', 'país', 'latinoamericano', 'presidente', 'lópez', 'obrador', 'ejemplo', 'declarado', 'mercado', 'legal', 'cannabis', 'inmoral']"
"Hoy al conmemorar el 5 de julio de 1811, mi propósito es que no seamos despreciativos con Venezuela, sino que ayudemos a rescatarla. A este país le debo casi todo. Así mañana estuviera en un cohete con Jeff Bezos, le pido a Dios que me dé la humildad de no olvidar mis orígenes.","['hoy', 'conmemorar', 'julio', 'propósito', 'despreciativos', 'venezuela', 'sino', 'ayudemos', 'rescatarla', 'país', 'debo', 'casi', 'así', 'mañana', 'cohete', 'jeff', 'bezos', 'pido', 'dios', 'dé', 'humildad', 'olvidar', 'orígenes']"
"@rick8988 Chamo qué genial que hayas estado en Egipto. Lamentablemente no lo conozco, pero sin duda lo tengo en mi bucket list. Espero tener la oportunidad de verlo y darte mis impresiones. Gran abrazo y gracias por compartir!","['rick', 'chamo', 'genial', 'egipto', 'lamentablemente', 'conozco', 'duda', 'bucket', 'list', 'espero', 'tener', 'oportunidad', 'verlo', 'darte', 'impresiones', 'gran', 'abrazo', 'gracias', 'compartir']"
"Si tuvieran que enumerar los 3 lugares construidos por el hombre que más les hayan impresionado y que hayan conocido personalmente, ¿que escogerían? Les comparto mi elección: 1) Ciudad Prohibida (China 🇨🇳) 2) Pirámides de Teotihuacán (México 🇲🇽) 3) Gran Muralla (China 🇨🇳)","['si', 'enumerar', 'lugares', 'construidos', 'hombre', 'impresionado', 'conocido', 'personalmente', '¿que', 'escogerían', 'comparto', 'elección', 'ciudad', 'prohibida', 'china', '🇨🇳', 'pirámides', 'teotihuacán', 'méxico', '🇲🇽', 'gran', 'muralla', 'china', '🇨🇳']"
