tweet_translated_tokenized,sentiment,NB_Negativo,NB_Positivo,SVM_Negativo,SVM_Positivo,DF_Negativo,DF_Positivo,MaxEnt_Negativo,MaxEnt_Positivo
"['strange', 'virus', 'makes', 'raise', 'hand', 'involuntarily', 'playing', 'soccer', 'small', 'area']",Positivo,0.3939198739144333,0.6060801260855656,0.3175194591451192,0.682480540854881,0.0,1.0,0.4527805424703216,0.5472194575296784
"['futboltotaldirectv', 'began', 'program', 'came', 'alex', 'candal']",Negativo,0.44025746110080977,0.5597425388991893,0.7422114009053441,0.257788599094656,1.0,0.0,0.5034931991457096,0.49650680085429044
"['would', 'tell', 'east', 'peel', 'shit', 'one', 'without', 'nose', 'catch']",Negativo,0.4954967412790806,0.5045032587209201,0.5897858708442926,0.4102141291557075,1.0,0.0,0.4873531762095318,0.5126468237904682
"['laperezperdomo', 'counting', 'ha', 'ha', 'mostro', 'broke']",Negativo,0.4985176855507564,0.5014823144492446,0.7477220977467559,0.2522779022532441,1.0,0.0,0.5500047134598272,0.44999528654017285
"['futboltotaldirectvalexdelagente', 'show', 'thank', 'world', 'ha', 'ha', 'ha']",Positivo,0.4609051400997762,0.5390948599002243,0.6273277359777271,0.37267226402227305,0.0,1.0,0.5091106680096358,0.4908893319903642
"['jarvargas', 'alex', 'candal', 'ja', 'good', 'identical']",Positivo,0.4199267996560176,0.580073200343982,0.2962768055321505,0.7037231944678495,0.0,1.0,0.40763399592129,0.59236600407871
"['futboltotaldirectvalexdelagente', 'candal', 'lose', 'even', 'tibisay', 'cne', 'count', 'mentions']",Negativo,0.5504244359964855,0.4495755640035153,0.7782435541285517,0.22175644587144824,1.0,0.0,0.5462209134759791,0.4537790865240209
"['futboltotaldirectvalexdelagente', 'think', 'missing', 'pablo', 'selling', 'smoke', 'zappo']",Negativo,0.4882040574774472,0.5117959425225544,0.6523885558385064,0.34761144416149364,1.0,0.0,0.5137124104092623,0.48628758959073765
"['futboltotaldirectvalexdelagente', 'vargas', 'false', 'modesty', 'put', 'pants', 'stand', 'colombia']",Negativo,0.4793725426822114,0.5206274573177894,0.5193617458720683,0.4806382541279315,1.0,0.0,0.49820688200048213,0.5017931179995179
"['laperezperdomo', 'well', 'summarized', 'twitt']",Positivo,0.4207216724250453,0.579278327574953,0.3362024034552569,0.6637975965447429,0.0,1.0,0.4247348781821214,0.5752651218178786
"['futboltotaldirectvalexdelagente', 'candal', 'challenge', 'zappo', 'make', 'harder']",Positivo,0.4139995664206604,0.5860004335793394,0.3290975769702753,0.6709024230297248,1.0,0.0,0.4607159283134661,0.5392840716865339
"['futboltotaldirectvalexdelagente', 'vargas', 'wearing', 'vinotinto', 'tie', 'day', 'game', 'brazil', 'cabal']",Negativo,0.4366958701616805,0.5633041298383187,0.5312834621920395,0.4687165378079604,1.0,0.0,0.4821780107673772,0.5178219892326228
"['futboltotaldirectvalexdelagente', 'careful', 'careful', 'zappo', 'comes', 'machinery']",Positivo,0.5627264404419441,0.4372735595580564,0.7685048349973505,0.2314951650026497,1.0,0.0,0.5462738232409869,0.4537261767590131
"['futboltotaldirectvalexdelagente', 'zapponi', 'sells', 'smoke', 'take', 'care', 'take', 'care']",Positivo,0.38200271277317577,0.6179972872268258,0.3666106676441575,0.6333893323558426,1.0,0.0,0.44813019264442655,0.5518698073555734
"['futboltotaldirectvalexdelagente', 'zzaponi', 'life']",Negativo,0.4223479027366152,0.5776520972633845,0.535128891606666,0.464871108393334,1.0,0.0,0.486333653825361,0.513666346174639
"['zapponi', 'good', 'lacks', 'futboltotaldirectvalexdelagente']",Positivo,0.3879590660149487,0.6120409339850521,0.22627373156041825,0.7737262684395818,0.0,1.0,0.375795887800781,0.624204112199219
"['futboltotaldirectvalexdelagente', 'always', 'tt']",Negativo,0.5555919342440888,0.4444080657559107,0.8537527507776199,0.14624724922238028,1.0,0.0,0.5738107287733195,0.4261892712266805
"['laverogomez', 'exists', 'refers', 'bad', 'luck', 'starting', 'business', 'project', 'case', 'hope', 'dwarfs', 'stay', 'small']",Positivo,0.4860467834310182,0.5139532165689817,0.5690383674869693,0.4309616325130308,0.0,1.0,0.5164645248503108,0.48353547514968925
"['today', 'selevinotinto', 'advances', 'ven', 'vamosvinotinto', 'chile']",Negativo,0.5335043159114918,0.466495684088508,0.4879658944101001,0.5120341055898999,0.0,1.0,0.4831088005777343,0.5168911994222657
"['enderjchacon', 'much', 'work']",Negativo,0.4320687532904097,0.5679312467095899,0.5,0.5,1.0,0.0,0.47120697567050696,0.528793024329493
['futboltotaldirectvno'],Negativo,0.4886878902481615,0.5113121097518382,0.6708640490500052,0.3291359509499949,1.0,0.0,0.5200950592607052,0.4799049407392948
"['futboltotaldirectv', 'good', 'alex', 'candal', 'excellent', 'measure', 'public', 'relationsist', 'vote', 'vargas', 'ha', 'ha']",Positivo,0.3597843281219483,0.640215671878052,0.30094060276863965,0.6990593972313605,0.0,1.0,0.404613001890449,0.595386998109551
"['futboltotaldirectvmalo', 'fair']",Positivo,0.529548594234672,0.4704514057653276,0.7221312830214781,0.2778687169785221,1.0,0.0,0.5341102244685514,0.46588977553144856
"['roboavenezuela', 'way', 'say', 'alex', 'candal']",Negativo,0.4894108363315225,0.5105891636684787,0.6061248959299306,0.3938751040700696,1.0,0.0,0.5334337935760759,0.4665662064239241
"['roboavenezuela', 'agree', 'candal', 'everything', 'brazil', 'pass']",Positivo,0.3781753270615264,0.6218246729384733,0.19563331894988487,0.8043666810501152,1.0,0.0,0.4356000117123062,0.5643999882876938
['footballtotaldirectvsi'],Negativo,0.6565350513688911,0.3434649486311085,0.931470060930216,0.06852993906978383,1.0,0.0,0.6144339841718126,0.3855660158281874
['copaamericadirectvvenezuela'],Negativo,0.5275860309102648,0.4724139690897358,0.6206734644799048,0.3793265355200953,1.0,0.0,0.5241724600351748,0.4758275399648252
"['copaamericadirectvvenezuela', 'wait', 'avatar']",Negativo,0.523217538744255,0.4767824612557443,0.6451284690500684,0.3548715309499316,1.0,0.0,0.5222352349932724,0.47776476500672754
"['futboltotaldirectvvenezuela', 'agree', 'zzaponi', 'neymar', 'irresponsible', 'selection', 'points']",Negativo,0.3734190509881652,0.6265809490118337,0.4661652989180086,0.5338347010819916,1.0,0.0,0.4627996316965275,0.5372003683034725
"['futboltotaldirectvvenezuela', 'neymar', 'disappointing', 'performance', 'game']",Negativo,0.4620174247795597,0.5379825752204401,0.6653363656393043,0.3346636343606957,1.0,0.0,0.5245618772455221,0.475438122754478
"['angryabal', 'april', 'mother', 'would', 'say', 'late', 'tweeted', 'little', 'bird', 'right', 'would', 'late', 'tweeted', 'little', 'bird']",Negativo,0.4846856495558114,0.5153143504441884,0.6335897783521917,0.3664102216478083,1.0,0.0,0.5108600273808948,0.4891399726191052
"['peru', 'today', 'two', 'minutes', 'everything', 'minutes', 'st', 'goal', 'minutes', 'tie', 'minutes', 'remaining', 'win']",Positivo,0.3968675449427903,0.6031324550572105,0.18200194675787704,0.8179980532421228,1.0,0.0,0.42002292840212374,0.5799770715978763
"['much', 'lose', 'much', 'gain']",Positivo,0.5113870601436652,0.4886129398563351,0.7407875536090257,0.2592124463909743,1.0,0.0,0.5066300610593188,0.4933699389406812
"['tlongart', 'futboltotaldirectvganavenezuela', 'make', 'count', 'red', 'wine']",Negativo,0.5069822391981675,0.4930177608018331,0.6954539230415875,0.3045460769584125,1.0,0.0,0.5217101976882433,0.47828980231175666
"['rosadlopez', 'course', 'love']",Positivo,0.2585986691333864,0.7414013308666135,0.2756461927304721,0.7243538072695279,0.0,1.0,0.3515226874914359,0.6484773125085641
"['futboltotaldirectvganavenezuela', 'la', 'vinotinto', 'going', 'look', 'result', 'blood']",Negativo,0.54903818479727,0.4509618152027301,0.7721189662028045,0.2278810337971957,1.0,0.0,0.5539058420340152,0.44609415796598484
"['minturvenezuela', 'svmi', 'photos', 'arrival', 'hall', 'international', 'flights', 'currently', 'gray']",Negativo,0.5138094180963036,0.4861905819036961,0.6398069944593803,0.3601930055406198,1.0,0.0,0.5147023684112684,0.4852976315887317
"['longer', 'interested', 'going', 'die', 'china']",Negativo,0.4182036966044082,0.5817963033955902,0.4081759405935383,0.5918240594064617,1.0,0.0,0.4869995883156375,0.5130004116843625
"['banesco', 'thank', 'much', 'prompt', 'response', 'sent', 'detailed', 'email', 'requested', 'information']",Positivo,0.3197278932179489,0.6802721067820504,0.19417247994210088,0.8058275200578989,0.0,1.0,0.3623516910073594,0.6376483089926406
"['banesco', 'abroad', 'duplicate', 'consumptions', 'well', 'pass', 'charged', 'direct', 'number']",Positivo,0.4032418517307152,0.5967581482692849,0.202164592648104,0.7978354073518961,0.0,1.0,0.41719966019808963,0.5828003398019104
"['banesco', 'may', 'already', 'know', 'app', 'work', 'correctly', 'ios', 'allow', 'select', 'beneficiary', 'transfers']",Positivo,0.4079209082183057,0.5920790917816944,0.3466094006146627,0.6533905993853375,0.0,1.0,0.4537598437182505,0.5462401562817495
"['guarimberos', 'live']",Negativo,0.3974781039439657,0.6025218960560348,0.5079305466237313,0.4920694533762687,1.0,0.0,0.48284234973631546,0.5171576502636845
"['directvcopamundialbailacandal', 'kept', 'breaking', 'candal']",Negativo,0.5160726858022952,0.4839273141977065,0.6918305918661803,0.30816940813381977,1.0,0.0,0.5262172602330978,0.4737827397669022
['directvcopamundialselfie'],Negativo,0.4886878902481615,0.5113121097518382,0.6708640490500052,0.3291359509499949,1.0,0.0,0.5200950592607052,0.4799049407392948
['directvcopamundialselfie'],Negativo,0.4886878902481615,0.5113121097518382,0.6708640490500052,0.3291359509499949,1.0,0.0,0.5200950592607052,0.4799049407392948
"['enjoying', 'lego', 'group', 'morning', 'master', 'builder', 'singing', 'song', 'everything', 'awesome']",Positivo,0.5341478231774179,0.4658521768225811,0.6862499935350387,0.3137500064649614,1.0,0.0,0.5197698355623432,0.48023016443765676
"['klinsmann', 'loew', 'different', 'reunion']",Negativo,0.4521166038837237,0.5478833961162751,0.5290620128522694,0.4709379871477306,1.0,0.0,0.492620196632896,0.507379803367104
"['suárez', 'shame', 'football', 'uruguay']",Negativo,0.5255073199394975,0.4744926800605014,0.8022994439447363,0.1977005560552638,1.0,0.0,0.5442705490059563,0.45572945099404377
"['everything', 'awesome', 'tegan', 'sara', 'excellent', 'start', 'day', 'totally', 'agree', 'enmet']",Positivo,0.3771676409375452,0.6228323590624549,0.33785264271314064,0.6621473572868593,1.0,0.0,0.4365131163239042,0.5634868836760958
"['pharrell', 'williams', 'happy', 'despicable', 'lyric', 'video', 'happy']",Positivo,0.3363640792517503,0.6636359207482483,0.2107517953386348,0.7892482046613652,0.0,1.0,0.41966003058823476,0.5803399694117652
"['globovision', 'gvconelmundial', 'piqué', 'leaves', 'spain', 'training', 'due', 'muscular', 'discomfort']",Negativo,0.5270840886620379,0.472915911337963,0.7091078868834649,0.29089211311653473,1.0,0.0,0.5273344621143101,0.4726655378856899
"['tell', 'follow', 'tell', 'drink', 'bra', 'caipirinha', 'mex', 'tequila', 'rus', 'vodka', 'usa', 'whiskey', 'ita', 'wine', 'ger', 'beer', 'jap', 'sake']",Negativo,0.5150560522581307,0.4849439477418683,0.6495592319717215,0.3504407680282787,1.0,0.0,0.520120223494436,0.47987977650556407
"['following', 'russia', 'korea', 'republic', 'fifa', 'global', 'stadium', 'ruskor', 'brasil', 'join']",Positivo,0.4118841255868854,0.5881158744131139,0.5,0.5,1.0,0.0,0.46847734181639844,0.5315226581836016
"['although', 'even', 'optimism', 'scarce', 'love', 'country', 'photo', 'damalo']",Positivo,0.3162899898601613,0.6837100101398388,0.2065770121915188,0.7934229878084813,0.0,1.0,0.3813576082114176,0.6186423917885824
"['final', 'champions', 'ahead', 'fcbayern', 'faces', 'real', 'madrid']",Positivo,0.4772878513377794,0.5227121486622215,0.6883849379843558,0.31161506201564426,1.0,0.0,0.5125908281205797,0.48740917187942034
"['champions', 'league', 'final', 'coming', 'fc', 'bayern', 'faces', 'real', 'madrid']",Positivo,0.3975775620421868,0.6024224379578133,0.4541888166896181,0.5458111833103819,1.0,0.0,0.46180851481204077,0.5381914851879592
"['falcón', 'looks', 'like', 'obama', 'whiter', 'hair', 'also', 'tell', 'ten', 'minutes', 'cannot', 'pause', 'every', 'words']",Positivo,0.4096017493753275,0.5903982506246731,0.2628678641838311,0.7371321358161685,0.0,1.0,0.40993745450175945,0.5900625454982406
"['directv', 'definitely', 'smartest', 'video', 'system', 'watching', 'network', 'turned', 'hours', 'inactivity']",Positivo,0.4642403363670528,0.535759663632948,0.5268318182295127,0.4731681817704872,1.0,0.0,0.49439713614724257,0.5056028638527574
"['pointing', 'disarmament', 'law', 'required', 'point', 'government', 'disarmament', 'disarmament']",Negativo,0.4911713565740901,0.5088286434259116,0.6069182122891874,0.3930817877108125,1.0,0.0,0.5126495907527306,0.4873504092472693
"['annoying', 'eekhout']",Negativo,0.4480271332851685,0.5519728667148318,0.5306141725092617,0.4693858274907383,1.0,0.0,0.4987169655228024,0.5012830344771976
"['gjimenez', 'thinking', 'cousin', 'far', 'worst', 'intervention']",Negativo,0.5538727175003298,0.44612728249967176,0.8715820039022107,0.12841799609778945,1.0,0.0,0.5728642408196949,0.4271357591803051
"['take', 'one', 'barboza', 'nobody', 'knows', 'venezuela', 'much', 'bolivar', 'costs', 'know', 'enough']",Negativo,0.4784163801929954,0.5215836198070058,0.5246102915757982,0.4753897084242018,1.0,0.0,0.4693218415419709,0.5306781584580291
"['svmi', 'good', 'morning', 'could', 'tell', 'international', 'travel', 'insurance', 'requirement', 'already', 'entered', 'force']",Positivo,0.4109379513814596,0.5890620486185395,0.3401642961088082,0.6598357038911918,0.0,1.0,0.40937289940507815,0.5906271005949218
"['finally', 'fraud', 'operator', 'banesco', 'answered', 'least', 'attention', 'kind', 'precise', 'fast', 'problem', 'solved']",Negativo,0.4772706225761067,0.5227293774238928,0.4366088345693816,0.5633911654306184,0.0,1.0,0.4844839909526858,0.5155160090473142
"['make', 'unacknowledged', 'consumption', 'tdc', 'message', 'arrives', 'says', 'report', 'spend', 'minutes', 'listening', 'ivr', 'banesco']",Negativo,0.33066337016268554,0.6693366298373127,0.17689212609298818,0.8231078739070116,0.0,1.0,0.41928562178107887,0.5807143782189211
"['lot', 'selfishness', 'meeting', 'la', 'paz', 'idea', 'offer', 'hand', 'without', 'conditions', 'part', 'part']",Positivo,0.3943497865459368,0.6056502134540641,0.3803387571020868,0.6196612428979132,0.0,1.0,0.46435897640287727,0.5356410235971227
"['know', 'reporting', 'easy', 'call', 'family', 'see', 'post', 'fb', 'hear', 'terror', 'voice']",Negativo,0.4346429773426338,0.5653570226573661,0.6413986465013796,0.3586013534986205,1.0,0.0,0.49492203084580255,0.5050779691541974
"['useless', 'women', 'elderly', 'talk', 'plead', 'gnb', '\u200b\u200bavila', 'urb', 'el', 'limón', 'edo', 'aragua', 'street', 'stop', 'bombs', 'inside', 'houses']",Negativo,0.4636696170595616,0.5363303829404397,0.4587131789490465,0.5412868210509536,1.0,0.0,0.48751433627047736,0.5124856637295226
"['calle', 'ávila', 'urb', 'el', 'limón', 'mcay', 'edo', 'aragua', 'gnb', 'represses', 'families', 'inside', 'homes', 'elderly', 'children', 'affected', 'tear', 'gas', 'bombs']",Negativo,0.5036414186162291,0.4963585813837736,0.6389647367450175,0.3610352632549825,1.0,0.0,0.5111680778330071,0.4888319221669929
"['mr', 'good', 'night', 'see', 'face', 'face', 'better']",Positivo,0.36961729447962427,0.630382705520375,0.1934633484677487,0.8065366515322512,0.0,1.0,0.3620489450126215,0.6379510549873785
"['changes', 'generates', 'joy', 'stres', 'dedicate', 'citizen', 'world', 'virtues', 'defects']",Positivo,0.4613060025942144,0.5386939974057868,0.578691147621271,0.4213088523787288,1.0,0.0,0.509028529332939,0.49097147066706104
"['maybe', 'nobody', 'cared', 'interested', 'leaving', 'twitter', 'stand', 'much', 'information', 'disinformation', 'side', 'side']",Positivo,0.4000566317608176,0.5999433682391833,0.3831542981845902,0.6168457018154098,1.0,0.0,0.44955593430686913,0.5504440656931309
"['strong', 'accident', 'bridge', 'end', 'av', 'bolívar', 'involves', 'public', 'transport', 'units']",Positivo,0.4609004712217831,0.5390995287782162,0.4537490178928162,0.5462509821071837,0.0,1.0,0.4881159348345797,0.5118840651654203
"['creators', 'cadivi', 'sicad', 'querida', 'shrunk', 'travel', 'quota', 'sicad', 'arrives', 'revenge', 'phantom', 'dollar']",Negativo,0.5467011312983286,0.4532988687016707,0.7226946903887111,0.27730530961128874,1.0,0.0,0.5321964582189445,0.46780354178105554
"['sequence', 'tufm', 'magaflores', 'fabygarciag', 'know', 'would', 'also', 'less', 'seems']",Negativo,0.4933597288924864,0.5066402711075134,0.6902421394856195,0.3097578605143806,1.0,0.0,0.5209428410041455,0.4790571589958546
"['ronny', 'cedeño', 'missing', 'game', 'seen', 'magallanes', 'races', 'one', 'ining', 'vamosmagallanes']",Negativo,0.4987203231856865,0.5012796768143121,0.6143128133509831,0.3856871866490169,1.0,0.0,0.5400740020036829,0.4599259979963171
"['come', 'magellan', 'take', 'rest', 'everything', 'summarized', 'win', 'magallanes']",Positivo,0.3840546414139067,0.6159453585860921,0.08951008398029298,0.9104899160197072,0.0,1.0,0.4056461536558772,0.5943538463441228
"['umpire', 'game', 'miracle', 'adonis', 'hand', 'bleeds', 'purple', 'ball', 'hit', 'go', 'venezuela']",Positivo,0.6205597020822348,0.3794402979177663,0.7011858527619708,0.2988141472380293,1.0,0.0,0.5961339129142759,0.40386608708572413
"['single', 'appreciation', 'stubbornness', 'umpire', 'tarnish', 'hitherto', 'perfect', 'show']",Positivo,0.4971838096295194,0.5028161903704788,0.5911885694475427,0.40881143055245706,0.0,1.0,0.5066030574214277,0.49339694257857225
"['one', 'universal', 'cumanes', 'another', 'ramón', 'hernández', 'flies', 'dress', 'hero', 'day', 'birth', 'countryman', 'antonio', 'josé', 'de', 'sucre']",Positivo,0.41107748146827705,0.5889225185317228,0.33224492881584483,0.6677550711841552,1.0,0.0,0.45131646037975526,0.5486835396202447
"['come', 'bull', 'going', 'enduring', 'old', 'man']",Negativo,0.5983632993478916,0.4016367006521098,0.8626950565522711,0.13730494344772926,1.0,0.0,0.6002662026053743,0.39973379739462567
"['attacked', 'cuban', 'team', 'sad', 'political', 'patients', 'detract', 'spirit', 'healthy', 'competition', 'like', 'baseball']",Positivo,0.3428185165698251,0.6571814834301766,0.157442300286966,0.8425576997130338,0.0,1.0,0.38121491808062014,0.6187850819193799
"['day', 'years', 'ago', 'venezuela', 'received', 'gift', 'birth', 'antonio', 'josé', 'de', 'sucre', 'man', 'high', 'ideals', 'noble', 'heart']",Positivo,0.4882755704873437,0.5117244295126581,0.4787659074341507,0.5212340925658494,0.0,1.0,0.4977800496622298,0.5022199503377702
